"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","GrLivArea","FullBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
1186,50,6,60,9738,"Pave","Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,7,1924,1950,"Gable","CompShg",1,1,4,"TA","Gd","BrkTil",3,3,4,3,6,392,784,"GasA","Gd","Y",1,949,1221,1,4,1,3,7,1,2,1965,3,1,392,3,3,"Y",3,2006,7,"Normal",104900
1187,190,6,107,10615,"Pave","IR1","Bnk",1,"Corner","Mod","OldTown","Artery","Artery","2fmCon","2Story",3,5,1900,1970,"Gable","CompShg",7,7,4,"TA","TA","CBlock",4,3,3,3,6,538,978,"GasA","TA","Y",1,1014,1699,2,3,2,3,7,1,5,1920,3,2,420,4,4,"Y",8,2009,4,"Abnorml",95000
1188,20,6,89,12461,"Pave","Reg","Lvl",1,"Corner","Gtl","NoRidge","Norm","Norm","1Fam","1Story",8,5,1994,1995,"Gable","CompShg",8,8,4,"Gd","TA","PConc",2,3,4,1,6,168,1624,"GasA","Ex","Y",1,1624,1624,2,2,1,2,5,1,2,1994,2,3,757,3,3,"Y",7,2006,4,"Normal",262000
1189,60,6,68,8935,"Pave","IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg",15,15,2,"Gd","TA","PConc",2,3,4,6,6,831,831,"GasA","Ex","Y",1,831,1660,2,3,1,2,7,1,2,2002,2,2,493,3,3,"Y",7,2009,5,"Normal",195000
1190,60,6,60,7500,"Pave","Reg","Lvl",1,"Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1999,1999,"Gable","CompShg",15,15,4,"TA","TA","PConc",3,3,4,6,6,994,994,"GasA","Gd","Y",1,1028,1804,2,3,1,2,7,1,2,1999,1,2,442,3,3,"Y",6,2010,4,"Normal",189000
1191,190,6,50,32463,"Pave","Reg","Low",1,"Inside","Mod","Mitchel","Norm","Norm","2fmCon","1Story",4,4,1961,1975,"Gable","CompShg",9,9,5,"TA","Gd","CBlock",3,3,2,3,6,90,1249,"GasA","Ex","Y",1,1622,1622,1,3,1,3,7,1,1,1975,1,4,1356,3,3,"Y",3,2007,4,"Normal",168000
1192,160,3,24,2645,"Pave","Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",8,5,1999,2000,"Gable","CompShg",9,9,2,"Gd","TA","PConc",2,3,4,6,6,776,776,"GasA","Ex","Y",1,764,1441,2,2,1,2,5,1,6,1999,3,2,492,3,3,"Y",11,2007,4,"Normal",174000
1193,50,8,60,9600,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,8,1925,1994,"Gambrel","CompShg",15,15,4,"TA","TA","PConc",3,3,3,6,6,702,702,"GasA","Gd","Y",1,842,1472,1,3,1,2,6,1,6,1925,3,1,250,3,4,"P",7,2007,4,"Normal",125000
1194,120,8,50,4500,"Pave","Reg","Lvl",1,"FR2","Gtl","Mitchel","Norm","Norm","TwnhsE","1Story",6,5,1999,1999,"Hip","CompShg",15,15,2,"TA","TA","PConc",1,3,4,1,6,341,1224,"GasA","Ex","Y",1,1224,1224,2,2,1,3,5,1,2,1999,1,2,402,3,3,"Y",6,2009,4,"Normal",165000
1195,60,6,80,9364,"Pave","Reg","Lvl",1,"Corner","Gtl","Sawyer","Norm","Norm","1Fam","2Story",6,7,1969,1969,"Gable","CompShg",7,7,5,"TA","TA","CBlock",3,3,4,2,6,292,663,"GasA","TA","Y",1,663,1352,1,4,1,3,7,1,2,1969,1,1,299,3,3,"Y",3,2010,4,"Normal",158000
1196,60,6,51,8029,"Pave","IR1","Lvl",1,"Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2005,2005,"Gable","CompShg",15,15,4,"TA","TA","PConc",2,3,4,6,6,728,728,"GasA","Ex","Y",1,728,1456,2,3,1,2,8,1,2,2005,1,2,400,3,3,"Y",7,2008,2,"Normal",176000
1197,60,6,58,14054,"Pave","IR1","Lvl",1,"Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,3,2,6,6,879,879,"GasA","Ex","Y",1,879,1863,2,4,1,2,9,1,4,2006,1,3,660,3,3,"Y",11,2006,4,"Partial",219210
1198,75,8,65,8850,"Pave","IR1","Bnk",1,"Corner","Gtl","OldTown","Norm","Norm","1Fam","2.5Unf",7,6,1916,1950,"Gable","CompShg",9,9,4,"TA","TA","BrkTil",3,3,4,6,6,815,815,"GasA","Ex","Y",1,815,1690,1,3,1,3,7,1,6,1916,3,1,225,3,3,"Y",7,2006,7,"Normal",144000
1199,20,6,70,9100,"Pave","Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2001,2001,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,3,4,6,6,1212,1212,"GasA","Ex","Y",1,1212,1212,2,3,1,2,6,1,2,2001,2,2,573,3,3,"Y",6,2009,8,"Normal",178000
1200,20,6,75,11235,"Pave","Reg","Lvl",1,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",4,5,1963,1979,"Gable","CompShg",7,7,2,"TA","TA","CBlock",3,3,4,4,6,504,1051,"GasA","Gd","Y",1,1382,1382,1,3,1,3,6,1,2,1974,3,2,459,3,3,"Y",10,2006,4,"Normal",148000
1201,20,6,71,9353,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1970,1970,"Gable","CompShg",9,9,4,"TA","TA","CBlock",3,3,4,6,6,864,864,"GasA","Gd","Y",1,864,864,1,3,1,3,5,1,2,1972,3,1,280,3,3,"Y",7,2006,10,"Abnorml",116050
1202,60,6,80,10400,"Pave","Reg","Lvl",1,"Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1998,1998,"Gable","CompShg",15,15,4,"TA","TA","PConc",2,3,2,6,6,866,866,"GasA","Ex","Y",1,866,1779,2,3,1,2,6,1,2,1998,2,2,546,3,3,"Y",3,2009,4,"Normal",197900
1203,50,8,50,6000,"Pave","Reg","Lvl",1,"Corner","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,8,1925,1997,"Gable","CompShg",16,16,4,"TA","TA","BrkTil",3,3,4,6,6,884,884,"GasA","Ex","Y",1,884,1348,1,3,1,3,5,1,6,1960,3,1,216,3,3,"N",5,2009,4,"Normal",117000
1204,20,6,75,9750,"Pave","Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2000,2001,"Gable","CompShg",15,15,2,"Gd","TA","PConc",2,3,4,6,6,1630,1630,"GasA","Ex","Y",1,1630,1630,2,3,1,2,6,1,2,2000,3,2,451,3,3,"Y",10,2009,5,"Normal",213000
1205,20,6,78,10140,"Pave","Reg","Lvl",1,"Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",5,6,1975,1975,"Gable","CompShg",7,7,4,"TA","TA","CBlock",2,3,4,2,6,268,1056,"GasA","Ex","Y",1,1074,1074,1,3,1,3,6,1,2,1975,2,2,495,3,3,"Y",7,2006,4,"Normal",153500
1206,20,6,90,14684,"Pave","IR1","Lvl",1,"CulDSac","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,7,1990,1991,"Hip","CompShg",7,7,2,"Gd","TA","CBlock",2,3,3,2,3,1496,2158,"GasA","Gd","Y",1,2196,2196,2,3,1,2,7,1,2,1990,2,3,701,3,3,"Y",6,2009,10,"Normal",271900
1207,20,5,60,8900,"Pave","Reg","Lvl",1,"Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",4,4,1966,1966,"Gable","CompShg",7,7,4,"TA","TA","CBlock",3,3,4,4,6,1158,1056,"GasA","TA","Y",1,1056,1056,1,2,1,3,5,1,6,1966,3,1,384,3,3,"Y",11,2006,4,"Normal",107000
1208,20,6,70,9135,"Pave","Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",6,5,2003,2003,"Gable","CompShg",15,15,2,"Gd","TA","PConc",2,3,2,1,6,1342,1682,"GasA","Ex","Y",1,1700,1700,2,3,1,2,7,1,2,2003,2,2,544,3,3,"Y",5,2006,4,"Normal",200000
1209,20,6,70,7763,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1962,1980,"Gable","CompShg",9,9,4,"TA","Gd","CBlock",3,3,4,4,3,319,931,"GasA","TA","Y",1,1283,1283,1,3,1,3,6,1,6,1980,3,2,506,3,3,"Y",10,2008,2,"Normal",140000
1210,20,6,85,10182,"Pave","IR1","Lvl",1,"CulDSac","Gtl","Somerst","RRNn","Norm","1Fam","1Story",8,5,2006,2006,"Hip","CompShg",15,15,5,"Gd","TA","PConc",1,3,3,1,6,440,1660,"GasA","Ex","Y",1,1660,1660,2,3,1,2,8,1,2,2006,2,2,500,3,3,"Y",5,2006,4,"Partial",290000
1211,60,6,70,11218,"Pave","Reg","Lvl",1,"Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,5,1992,1992,"Gable","CompShg",16,16,4,"Gd","TA","PConc",2,3,4,6,6,1055,1055,"GasA","Ex","Y",1,1055,1845,2,3,1,2,8,1,2,1992,2,2,462,3,3,"Y",5,2010,5,"Normal",189000
1212,50,6,152,12134,"Pave","IR1","Bnk",1,"Inside","Mod","Gilbert","Norm","Norm","1Fam","1.5Fin",8,7,1988,2005,"Gable","CompShg",16,16,4,"Gd","TA","Wood",2,3,2,1,6,132,559,"GasA","Gd","Y",1,1080,1752,2,4,1,3,8,1,3,1988,2,2,492,3,3,"Y",6,2010,10,"Normal",164000
1213,30,6,50,9340,"Pave","Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,6,1941,1950,"Hip","CompShg",9,9,4,"TA","TA","CBlock",3,3,4,4,6,328,672,"GasA","TA","Y",1,672,672,1,2,1,3,4,1,2,1941,3,1,234,3,3,"N",8,2009,4,"Normal",113000
1214,80,6,60,10246,"Pave","IR1","Lvl",1,"CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",4,9,1965,2001,"Gable","CompShg",15,15,4,"TA","Gd","CBlock",3,2,2,1,6,431,648,"GasA","Ex","Y",1,960,960,0,2,1,3,3,1,2,1965,3,1,364,3,3,"Y",5,2006,5,"Normal",145000
1215,85,6,69,10205,"Pave","IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","SFoyer",5,5,1962,1962,"Gable","CompShg",9,9,4,"TA","TA","CBlock",3,3,2,3,6,141,925,"GasA","TA","Y",1,999,999,1,3,1,3,6,1,2,1962,3,1,300,3,3,"Y",5,2006,4,"Normal",134500
1216,20,6,99,7094,"Pave","IR1","Lvl",1,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1966,1966,"Gable","CompShg",15,15,4,"TA","TA","CBlock",3,3,4,4,5,340,894,"GasA","TA","Y",1,894,894,1,3,1,3,5,1,6,1966,2,1,384,3,3,"Y",5,2007,4,"Normal",125000
1217,90,8,68,8930,"Pave","Reg","Lvl",1,"Inside","Gtl","Sawyer","RRAe","Norm","Duplex","1.5Fin",6,5,1978,1978,"Gable","CompShg",15,15,4,"TA","TA","Slab",6,6,5,7,7,422,965,"GasA","TA","Y",1,1318,1902,2,4,2,3,8,1,2,1978,3,2,539,3,3,"Y",4,2010,5,"Normal",112000
1218,20,3,72,8640,"Pave","Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2009,2009,"Gable","CompShg",6,15,5,"Gd","TA","PConc",2,3,3,1,6,364,1300,"GasA","Ex","Y",1,1314,1314,2,3,1,2,6,1,2,2009,2,2,552,3,3,"Y",9,2009,4,"Partial",229456
1219,50,8,52,6240,"Pave","Reg","Lvl",1,"Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",4,5,1947,1950,"Gable","CompShg",1,1,4,"TA","TA","Slab",6,6,5,7,7,342,1282,"GasA","Gd","N",1,672,912,1,2,1,3,3,1,7,1990,4,0,0,6,6,"N",7,2006,2,"Normal",80500
1220,160,8,21,1680,"Pave","Reg","Lvl",1,"Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,5,1971,1971,"Gable","CompShg",6,11,2,"TA","TA","CBlock",3,3,4,6,6,672,672,"GasA","TA","Y",1,672,1218,1,3,1,3,7,1,7,2005,4,0,0,6,6,"N",4,2006,4,"Abnorml",91500
1221,20,6,66,7800,"Pave","IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1964,1964,"Gable","CompShg",16,16,4,"TA","TA","CBlock",3,3,4,4,5,876,912,"GasA","TA","Y",1,912,912,1,2,1,3,5,1,2,1964,3,1,288,3,3,"Y",11,2006,4,"Abnorml",115000
1222,20,6,55,8250,"Pave","Reg","Lvl",1,"Inside","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,5,1968,1968,"Hip","CompShg",7,7,4,"TA","TA","CBlock",3,3,4,3,5,210,952,"GasA","Ex","Y",1,1211,1211,1,3,1,3,5,1,2,1968,3,1,322,3,3,"Y",8,2008,4,"Normal",134000
1223,50,6,78,10496,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",6,6,1949,1950,"Gable","CompShg",16,16,2,"TA","TA","CBlock",3,3,3,4,6,844,1040,"GasA","Ex","Y",1,1168,1846,2,3,1,3,7,1,2,1949,3,1,315,3,3,"Y",1,2007,5,"Normal",143000
1224,20,6,89,10680,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,3,1951,1951,"Hip","CompShg",16,16,2,"TA","TA","CBlock",3,4,4,5,6,1380,2136,"GasA","TA","N",2,2136,2136,2,4,1,3,7,4,6,1951,3,2,528,3,3,"Y",10,2006,4,"Normal",137900
1225,60,6,60,15384,"Pave","IR1","Lvl",1,"Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",7,5,2004,2005,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,3,2,1,6,64,788,"GasA","Ex","Y",1,788,1490,2,3,1,2,8,1,2,2004,1,2,388,3,3,"Y",2,2008,4,"Normal",184000
1226,80,6,65,10482,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,8,1958,1958,"Hip","CompShg",15,15,2,"TA","Gd","CBlock",3,3,2,1,6,81,588,"GasA","Ex","Y",1,1138,1138,1,3,1,3,6,1,2,1958,2,1,264,3,3,"Y",6,2007,4,"Normal",145000
1227,60,6,86,14598,"Pave","IR1","Lvl",1,"CulDSac","Gtl","Somerst","Feedr","Norm","1Fam","2Story",6,5,2007,2007,"Gable","CompShg",15,15,5,"Gd","TA","PConc",2,3,3,6,6,894,894,"GasA","Ex","Y",1,894,1933,2,4,1,2,9,1,4,2007,1,3,668,3,3,"Y",1,2008,4,"Normal",214000
1228,20,6,72,8872,"Pave","Reg","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,8,1965,2008,"Gable","CompShg",15,15,2,"TA","TA","CBlock",3,3,4,2,6,317,912,"GasA","Ex","Y",1,912,912,1,2,1,2,5,1,6,1992,3,2,576,3,3,"Y",12,2008,5,"Normal",147000
1229,120,6,65,8769,"Pave","Reg","Lvl",1,"Corner","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",9,5,2008,2008,"Hip","CompShg",9,9,2,"Ex","TA","PConc",1,3,4,1,6,162,1702,"GasA","Ex","Y",1,1702,1702,1,1,1,1,7,1,2,2008,1,3,1052,3,3,"Y",10,2008,4,"Partial",367294
1230,80,6,70,7910,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,5,1960,1960,"Hip","CompShg",4,7,4,"TA","TA","CBlock",3,3,4,2,6,409,1075,"GasA","Gd","Y",1,1507,1507,2,4,1,3,7,5,3,1960,3,1,404,3,3,"Y",8,2008,4,"Normal",127000
1231,90,6,60,18890,"Pave","IR1","Lvl",1,"Inside","Gtl","Sawyer","Feedr","RRAe","Duplex","1.5Fin",5,5,1977,1977,"Shed","CompShg",11,11,4,"TA","TA","CBlock",2,3,4,1,4,652,1361,"GasA","Ex","Y",1,1361,2620,2,4,2,3,12,1,4,1977,2,2,600,3,3,"N",8,2007,4,"Normal",190000
1232,90,6,70,7728,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","Duplex","SLvl",5,6,1962,1962,"Hip","CompShg",16,16,2,"TA","TA","CBlock",3,3,2,2,6,303,1106,"GasA","TA","Y",1,1190,1190,1,3,1,3,6,1,2,1962,3,2,540,3,3,"Y",5,2006,4,"Normal",132500
1233,90,6,70,9842,"Pave","Reg","Lvl",1,"FR2","Gtl","NAmes","Norm","Norm","Duplex","1Story",4,5,1962,1962,"Gable","CompShg",7,7,4,"TA","TA","Slab",6,6,5,7,7,346,707,"GasA","TA","Y",1,1224,1224,2,2,2,3,6,1,5,1962,3,2,462,3,3,"Y",3,2007,4,"Normal",101800
1234,20,6,48,12160,"Pave","IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1959,1959,"Hip","CompShg",11,11,2,"TA","TA","CBlock",3,3,4,4,6,188,1188,"GasA","Fa","Y",1,1188,1188,1,3,1,3,6,1,2,1959,2,2,531,3,3,"Y",5,2010,5,"Abnorml",142000
1235,70,5,55,8525,"Pave","Reg","Bnk",1,"Inside","Gtl","SWISU","Norm","Norm","1Fam","2Story",5,6,1911,1950,"Gable","CompShg",9,9,4,"TA","TA","PConc",3,3,2,6,6,940,940,"GasA","TA","N",2,1024,1964,1,4,1,3,7,1,7,1992,4,0,0,6,6,"N",11,2008,4,"Abnorml",130000
1236,70,6,96,13132,"Pave","Reg","Lvl",1,"Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",5,5,1914,1950,"Gable","CompShg",16,16,4,"TA","TA","BrkTil",2,3,3,6,6,747,747,"GasA","Gd","Y",3,892,1784,1,4,1,3,9,1,6,1914,3,1,180,4,4,"N",7,2006,4,"Normal",138887
1237,160,6,36,2628,"Pave","Reg","Lvl",1,"Inside","Gtl","NridgHt","Norm","Norm","Twnhs","2Story",7,5,2003,2003,"Gable","CompShg",15,15,5,"Gd","TA","PConc",2,3,4,6,6,764,764,"GasA","Ex","Y",1,764,1626,2,2,1,2,6,1,4,2003,2,2,474,3,3,"Y",6,2010,4,"Normal",175500
1238,60,6,41,12393,"Pave","IR2","Lvl",1,"FR2","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2004,2005,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,3,4,6,6,847,847,"GasA","Ex","Y",1,847,1948,2,4,1,2,8,1,4,2004,1,2,434,3,3,"Y",9,2006,4,"Normal",195000
1239,20,6,63,13072,"Pave","Reg","Lvl",1,"Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",6,5,2005,2005,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,3,4,6,6,1141,1141,"GasA","Ex","Y",1,1141,1141,1,3,1,3,6,1,6,2005,3,2,484,3,3,"Y",3,2006,4,"Abnorml",142500
1240,20,6,64,9037,"Pave","IR1","HLS",1,"Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Hip","CompShg",15,15,2,"Gd","TA","PConc",2,3,2,1,6,1048,1476,"GasA","Ex","Y",1,1484,1484,2,2,1,1,6,1,2,2006,2,2,472,3,3,"Y",12,2007,4,"Normal",265900
1241,60,6,65,8158,"Pave","Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg",15,15,2,"Gd","TA","PConc",2,3,4,1,6,334,884,"GasA","Ex","Y",1,884,1768,2,3,1,2,8,1,2,2003,2,2,543,3,3,"Y",7,2008,4,"Normal",224900
1242,20,6,83,9849,"Pave","Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,6,2007,2007,"Hip","CompShg",15,15,5,"Gd","TA","PConc",2,3,2,6,6,1689,1689,"GasA","Ex","Y",1,1689,1689,2,3,1,2,7,1,2,2007,2,3,954,3,3,"Y",6,2007,4,"Partial",248328
1243,85,6,85,10625,"Pave","Reg","Lvl",1,"Inside","Gtl","NWAmes","Norm","Norm","1Fam","SFoyer",7,6,1974,1974,"Gable","CompShg",11,11,2,"TA","TA","CBlock",2,3,1,1,5,354,1053,"GasA","TA","Y",1,1173,1173,2,3,1,2,6,1,2,1974,2,2,528,3,3,"Y",1,2010,5,"Family",170000
1244,20,6,107,13891,"Pave","Reg","Lvl",1,"Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",10,5,2006,2006,"Gable","CompShg",15,15,4,"Ex","TA","PConc",1,2,1,1,6,690,2076,"GasA","Ex","Y",1,2076,2076,2,2,1,1,7,1,2,2006,1,3,850,3,3,"Y",9,2006,4,"Partial",465000
1245,70,6,70,11435,"Pave","IR1","HLS",1,"Corner","Mod","Crawfor","Norm","Norm","1Fam","2Story",8,7,1929,1950,"Gable","CompShg",4,14,4,"TA","TA","PConc",2,3,4,6,6,792,792,"GasA","Fa","Y",1,792,1517,1,3,1,2,7,1,6,1931,3,2,400,3,3,"Y",6,2006,4,"Normal",230000
1246,80,6,78,12090,"Pave","Reg","Lvl",1,"Inside","Gtl","NWAmes","Norm","Norm","1Fam","SLvl",6,7,1984,2003,"Hip","CompShg",15,15,2,"TA","TA","CBlock",2,3,4,6,6,585,585,"GasA","Ex","Y",1,1140,1868,3,3,1,3,7,1,4,1984,1,2,477,3,3,"Y",1,2007,4,"Abnorml",178000
1247,60,3,65,8125,"Pave","Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2005,2006,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,3,4,6,6,756,756,"GasA","Ex","Y",1,756,1553,2,3,1,2,6,1,2,2005,2,2,615,3,3,"Y",3,2006,4,"Partial",186500
1248,80,6,58,12328,"Pave","IR1","Lvl",1,"Inside","Gtl","Mitchel","Norm","Norm","1Fam","SLvl",6,5,1976,1976,"Gable","CompShg",7,7,2,"TA","TA","CBlock",3,3,2,1,6,473,1012,"GasA","TA","Y",1,1034,1034,1,3,1,3,6,1,2,1976,3,3,888,3,3,"Y",5,2010,4,"Normal",169900
1249,75,8,60,9600,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","2.5Unf",6,5,1917,1950,"Gable","CompShg",1,1,4,"TA","TA","BrkTil",2,3,4,4,6,416,735,"OthW","Fa","N",1,1134,2058,1,3,1,3,8,1,6,1950,3,2,396,4,4,"P",4,2008,4,"Normal",129500
1250,20,6,60,7200,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1950,1950,"Gable","CompShg",9,9,4,"TA","TA","CBlock",3,3,4,3,4,246,876,"GasA","TA","Y",1,988,988,1,3,1,3,6,1,2,1950,3,1,276,3,3,"Y",5,2007,4,"Normal",119000
1251,20,6,93,11160,"Pave","Reg","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",7,5,1968,1968,"Hip","CompShg",4,4,4,"Gd","TA","CBlock",3,3,4,2,6,1045,2110,"GasA","Ex","Y",1,2110,2110,2,3,1,1,8,1,2,1968,1,2,522,3,3,"Y",4,2010,4,"Normal",244000
1252,120,6,43,3136,"Pave","IR1","Lvl",1,"Corner","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",7,5,2003,2003,"Gable","CompShg",15,16,5,"Gd","TA","PConc",2,3,4,6,6,1405,1405,"GasA","Ex","Y",1,1405,1405,2,2,1,2,6,1,2,2003,2,2,478,3,3,"Y",3,2006,5,"Normal",171750
1253,20,6,62,9858,"Pave","Reg","Lvl",1,"Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,6,1968,1968,"Gable","CompShg",7,7,4,"TA","TA","CBlock",3,3,4,3,6,354,864,"GasA","TA","Y",1,874,874,1,3,1,3,5,1,2,1968,2,1,288,3,3,"Y",11,2009,7,"Normal",130000
1254,60,6,35,17542,"Pave","IR1","Lvl",1,"Inside","Gtl","Veenker","Norm","Norm","1Fam","2Story",7,7,1974,2003,"Gable","CompShg",16,16,4,"Gd","TA","CBlock",3,3,1,5,2,36,1192,"GasA","TA","Y",1,1516,2167,2,3,1,2,9,1,2,1974,2,2,518,3,3,"Y",7,2007,5,"Normal",294000
1255,60,6,60,6931,"Pave","Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","2Story",7,5,2003,2004,"Gable","CompShg",15,15,5,"Gd","TA","PConc",2,3,4,6,6,746,746,"GasA","Ex","Y",1,760,1656,2,3,1,2,7,1,4,2003,1,2,397,3,3,"Y",7,2008,4,"Normal",165400
1256,50,8,52,6240,"Pave","Reg","Lvl",1,"Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,6,1931,1950,"Gable","CompShg",16,16,4,"TA","TA","BrkTil",3,4,4,5,6,459,884,"GasA","TA","Y",2,959,1367,1,3,1,3,6,1,6,1978,3,1,560,3,3,"Y",11,2007,5,"Normal",127500
1257,20,6,91,14303,"Pave","IR1","Lvl",1,"Corner","Gtl","NoRidge","Norm","Norm","1Fam","1Story",8,5,1994,1994,"Hip","CompShg",7,7,2,"Gd","TA","PConc",2,3,1,1,6,672,1986,"GasA","Ex","Y",1,1987,1987,2,2,1,2,7,1,2,1994,1,2,691,3,3,"Y",8,2008,4,"Normal",301500
1258,30,6,56,4060,"Pave","Reg","Lvl",1,"Corner","Gtl","Edwards","Feedr","Norm","1Fam","1Story",5,8,1922,1950,"Gable","CompShg",16,16,4,"TA","TA","PConc",4,3,4,6,6,864,864,"GasA","Ex","Y",1,864,864,1,2,1,3,4,1,7,2003,4,0,0,6,6,"Y",7,2009,5,"Normal",99900
1259,80,6,59,9587,"Pave","IR1","Lvl",1,"Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,2005,2005,"Gable","CompShg",15,15,5,"Gd","TA","PConc",2,3,1,1,6,201,856,"GasA","Ex","Y",1,1166,1166,2,2,1,2,5,1,2,2005,1,2,400,3,3,"Y",7,2008,5,"Normal",190000
1260,20,6,65,9750,"Pave","Reg","Lvl",1,"FR2","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,8,1969,1969,"Gable","CompShg",7,7,4,"TA","TA","CBlock",2,3,4,2,5,14,1054,"GasA","Gd","Y",1,1054,1054,1,3,1,3,6,1,2,1969,3,2,460,3,3,"Y",7,2008,4,"Normal",151000
