"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","GrLivArea","FullBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
2342,20,6,74,8847,"Pave","Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2005,2005,"Gable","CompShg",15,15,2,"Gd","TA","PConc",2,3,2,1,6,769,1538,"GasA","Ex","Y",1,1538,1538,2,3,1,2,7,1,2,2005,2,2,484,3,3,"Y",12,2007,4,"Normal",260000
2343,20,6,70,8251,"Pave","Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2005,2006,"Gable","CompShg",15,15,2,"Gd","TA","PConc",2,2,2,1,6,716,1494,"GasA","Ex","Y",1,1506,1506,2,3,1,2,7,1,2,2005,2,2,672,3,3,"Y",4,2007,8,"Normal",249000
2344,60,6,70,9605,"Pave","Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,3,4,6,6,982,982,"GasA","Ex","Y",1,982,1977,2,3,1,2,7,1,2,2006,2,3,574,3,3,"Y",7,2007,6,"Family",250000
2345,60,6,75,8778,"Pave","Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2006,2006,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,3,4,6,6,1302,1302,"GasA","Ex","Y",1,1302,1830,2,3,1,2,7,1,4,2006,2,3,859,3,3,"Y",3,2007,4,"Normal",221300
2346,20,3,72,8640,"Pave","Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,3,4,1,6,1314,1338,"GasA","Ex","Y",1,1338,1338,2,3,1,2,6,1,2,2007,2,2,598,3,3,"Y",11,2007,4,"Partial",208900
2347,20,3,75,9000,"Pave","Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2006,2007,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,3,4,6,6,1335,1335,"GasA","Ex","Y",1,1335,1335,2,3,1,2,6,1,2,2007,2,2,575,3,3,"Y",6,2007,4,"Partial",210400
2348,60,3,72,8640,"Pave","Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2007,2007,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,3,2,1,6,546,896,"GasA","Ex","Y",1,896,1792,2,3,1,2,8,1,2,2007,1,2,590,3,3,"Y",11,2007,4,"Partial",255000
2349,60,3,81,10411,"Pave","Reg","Lvl",1,"Corner","Gtl","Somerst","Norm","Norm","1Fam","2Story",5,5,2007,2007,"Gable","CompShg",15,15,4,"Gd","TA","CBlock",2,3,5,6,6,725,725,"GasA","Ex","Y",1,725,1588,3,3,1,2,8,1,2,2007,3,2,561,3,3,"Y",7,2007,4,"Partial",212109
2350,60,3,112,12217,"Pave","IR1","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2007,2007,"Hip","CompShg",17,9,4,"Gd","TA","PConc",1,3,2,1,6,210,955,"GasA","Ex","Y",1,955,1880,2,3,1,1,8,1,2,2007,1,3,880,3,3,"Y",12,2007,4,"Partial",310013
2351,20,3,84,10440,"Pave","Reg","Lvl",1,"Corner","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg",6,15,4,"Ex","TA","PConc",2,3,3,6,6,1574,1574,"GasA","Ex","Y",1,1584,1584,2,2,1,1,6,1,2,2007,1,2,594,3,3,"Y",5,2007,4,"Partial",261329
2352,20,3,100,11824,"Pave","IR1","Lvl",1,"Corner","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Gable","CompShg",15,15,2,"Gd","TA","PConc",2,3,2,6,6,1685,1685,"GasA","Ex","Y",1,1685,1685,2,2,1,2,5,1,2,2006,1,3,658,3,3,"Y",4,2007,4,"Normal",253000
2353,60,3,85,10625,"Pave","Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",6,5,2004,2004,"Gable","CompShg",15,15,2,"Gd","TA","PConc",2,3,2,6,6,1158,1158,"GasA","Ex","Y",1,1158,2443,2,4,1,2,9,3,4,2004,2,3,744,3,3,"Y",6,2007,4,"Normal",265000
2354,20,6,63,7500,"Pave","Reg","Lvl",1,"Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",6,5,2006,2007,"Gable","CompShg",15,15,4,"TA","TA","PConc",2,3,4,6,6,1100,1100,"GasA","Ex","Y",1,1100,1100,1,3,1,3,6,1,7,2007,4,0,0,6,6,"Y",6,2007,4,"Partial",146000
2355,20,6,63,7500,"Pave","Reg","Lvl",1,"Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,5,2006,2006,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,2,4,6,6,1143,1143,"GasA","Ex","Y",1,1143,1143,1,3,1,2,5,1,7,2007,4,0,0,6,6,"Y",10,2007,5,"Normal",147000
2356,20,6,60,12450,"Pave","Reg","Lvl",1,"Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",5,5,2003,2004,"Gable","CompShg",15,15,2,"Gd","TA","PConc",2,3,4,1,6,365,1094,"GasA","Ex","Y",1,1094,1094,1,3,1,2,6,1,6,2004,3,2,576,3,3,"Y",5,2007,4,"Normal",149000
2357,20,6,65,7441,"Pave","IR1","Lvl",1,"Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,5,2006,2006,"Gable","CompShg",15,15,2,"Gd","TA","PConc",2,3,4,6,6,1461,1461,"GasA","Ex","Y",1,1486,1486,2,3,1,2,7,1,2,2006,2,2,566,3,3,"Y",6,2007,5,"Normal",181000
2358,60,6,85,11613,"Pave","IR2","Lvl",1,"Corner","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,5,1993,1997,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,3,4,2,6,384,864,"GasA","Ex","Y",1,920,1820,2,3,1,2,7,1,2,1993,2,2,492,3,3,"Y",5,2007,4,"Normal",191750
2359,160,6,50,8012,"Pave","Reg","Lvl",1,"Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","2Story",6,5,1980,1980,"Gable","CompShg",11,11,4,"TA","TA","CBlock",3,3,4,6,6,630,630,"GasA","Ex","Y",1,630,1266,1,2,1,3,5,1,2,1980,2,1,283,3,3,"Y",7,2007,5,"Normal",128000
2360,20,6,64,6285,"Pave","Reg","Lvl",1,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1977,1977,"Gable","CompShg",11,11,4,"TA","TA","CBlock",2,3,4,5,4,405,894,"GasA","TA","Y",1,894,894,1,2,1,3,5,1,6,1979,3,1,308,3,3,"Y",3,2007,4,"Normal",120750
2361,20,6,84,7476,"Pave","Reg","Lvl",1,"Corner","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,7,1968,1968,"Gable","CompShg",7,7,4,"TA","TA","CBlock",3,3,4,4,6,228,1040,"GasA","TA","Y",1,1040,1040,1,3,1,3,5,1,6,1991,1,2,686,3,3,"Y",6,2007,5,"Normal",145000
2362,60,6,73,19522,"Pave","IR1","Bnk",1,"Inside","Gtl","Veenker","Norm","Norm","1Fam","2Story",7,5,1990,1990,"Gable","CompShg",7,7,2,"Gd","TA","PConc",2,3,4,1,6,496,1223,"GasA","Gd","Y",1,1271,2503,2,3,1,2,7,1,2,1990,2,2,564,3,3,"Y",2,2007,4,"Normal",300000
2363,20,6,44,10751,"Pave","IR1","Lvl",1,"CulDSac","Gtl","Sawyer","RRAe","Norm","1Fam","1Story",5,5,1974,1974,"Gable","CompShg",11,11,2,"TA","TA","CBlock",4,3,1,2,6,250,1037,"GasA","TA","Y",1,1037,1037,1,2,1,3,5,1,2,1974,2,2,431,3,3,"Y",8,2007,5,"Normal",129000
2364,20,6,43,12712,"Pave","IR1","Lvl",1,"CulDSac","Gtl","Sawyer","RRAe","Norm","1Fam","1Story",6,7,1973,2006,"Gable","CompShg",6,15,4,"TA","TA","CBlock",2,3,3,2,6,76,1044,"GasA","TA","Y",1,1055,1055,1,2,1,2,5,1,2,1973,2,2,542,3,3,"Y",1,2007,4,"Abnorml",147000
2365,120,3,45,4379,"Pave","IR1","Lvl",1,"FR2","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",8,5,2004,2004,"Gable","CompShg",9,9,4,"Gd","TA","PConc",2,3,2,1,6,527,1378,"GasA","Ex","Y",1,1378,1378,2,2,1,2,6,1,2,2004,1,2,540,3,3,"Y",7,2007,4,"Normal",214000
2366,120,3,80,3523,"Pave","IR1","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",8,5,2006,2007,"Gable","CompShg",15,15,5,"Gd","TA","PConc",2,3,4,1,6,1081,1141,"GasA","Ex","Y",1,1151,1151,2,2,1,2,5,1,2,2006,1,2,484,3,3,"Y",2,2007,4,"Partial",166000
2367,120,3,32,3784,"Pave","IR1","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",8,5,2006,2007,"Gable","CompShg",15,15,5,"Gd","TA","PConc",2,3,4,1,6,1451,1511,"GasA","Ex","Y",1,1565,1565,2,2,1,2,5,1,2,2006,1,2,476,3,3,"Y",2,2007,4,"Partial",193800
2368,120,3,40,3606,"Pave","Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",7,5,2006,2007,"Gable","CompShg",15,15,4,"Gd","TA","PConc",1,2,4,1,6,415,1352,"GasA","Ex","Y",1,1352,1352,2,2,1,2,5,1,2,2006,2,2,466,3,3,"Y",8,2007,4,"Partial",194000
2369,120,3,30,5330,"Pave","IR2","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",8,5,2006,2007,"Gable","CompShg",15,15,2,"Gd","TA","PConc",2,3,4,6,6,1550,1550,"GasA","Ex","Y",1,1550,1550,2,2,1,2,5,1,2,2007,1,2,528,3,3,"Y",7,2007,4,"Partial",207500
2370,160,3,24,2280,"Pave","Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",6,5,1999,1999,"Gable","CompShg",9,9,2,"TA","TA","PConc",2,3,4,1,6,179,744,"GasA","Gd","Y",1,757,1501,2,3,1,3,6,1,6,1999,3,2,440,3,3,"Y",9,2007,4,"Normal",176500
2371,160,3,24,2117,"Pave","Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",6,5,2000,2000,"Gable","CompShg",9,9,2,"Gd","TA","PConc",2,3,4,1,6,339,756,"GasA","Ex","Y",1,769,1573,2,3,1,2,4,1,6,2000,3,2,440,3,3,"Y",9,2007,4,"Normal",177000
2372,20,3,73,7321,"Pave","IR1","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,1999,2000,"Gable","CompShg",6,15,4,"Gd","TA","PConc",2,3,4,6,6,1339,1339,"GasA","Ex","Y",1,1358,1358,2,3,1,2,5,1,6,1999,3,2,625,3,3,"Y",12,2007,5,"Normal",204000
2373,60,3,85,8010,"Pave","IR1","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2003,2004,"Hip","CompShg",6,15,4,"Gd","TA","PConc",1,3,4,1,6,90,1054,"GasA","Ex","Y",1,1072,2048,2,3,1,2,8,1,6,2003,3,2,552,3,3,"Y",8,2007,4,"Normal",301000
2374,60,3,106,8413,"Pave","IR1","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,1998,1998,"Gable","CompShg",15,15,4,"Gd","Gd","PConc",1,3,3,1,6,319,1220,"GasA","Ex","Y",1,1220,2362,2,3,1,2,8,1,2,1998,2,2,1105,2,3,"Y",6,2007,4,"Normal",312500
2375,120,6,50,9466,"Pave","IR2","Lvl",1,"FR2","Gtl","Veenker","Norm","Norm","TwnhsE","1Story",8,5,1994,1995,"Gable","CompShg",4,4,4,"Gd","TA","PConc",2,3,1,5,2,878,1494,"GasA","Ex","Y",1,1494,1494,1,1,1,2,5,1,2,1994,1,2,478,3,3,"Y",5,2007,5,"Normal",279700
2376,20,6,80,12000,"Pave","Reg","Lvl",1,"Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story",7,6,1980,1980,"Hip","CompShg",15,9,2,"Gd","TA","CBlock",2,3,4,1,6,270,2002,"GasA","Ex","Y",1,2362,2362,2,3,1,2,8,1,2,1980,2,2,546,2,3,"Y",3,2007,4,"Normal",255000
2377,20,6,94,17778,"Pave","IR1","Lvl",1,"Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story",8,5,1981,1981,"Hip","CompShg",4,4,4,"Gd","TA","CBlock",2,3,1,2,4,728,2461,"GasA","Gd","Y",1,2497,2497,2,2,1,2,7,1,2,1981,2,2,676,3,3,"Y",3,2007,4,"Normal",373000
2378,20,6,78,11700,"Pave","Reg","Lvl",1,"Inside","Gtl","NWAmes","RRAn","Norm","1Fam","1Story",6,6,1968,1968,"Gable","CompShg",9,9,2,"TA","TA","CBlock",3,3,4,6,6,912,912,"GasA","Ex","Y",1,1152,1152,1,3,1,3,7,1,2,1968,2,2,412,3,3,"Y",9,2007,2,"Normal",143450
2379,60,6,80,8000,"Pave","Reg","Lvl",1,"Inside","Gtl","NWAmes","PosA","Norm","1Fam","2Story",6,6,1970,1970,"Gable","CompShg",15,15,2,"TA","TA","CBlock",3,3,4,4,6,93,1008,"GasA","TA","Y",1,1403,2411,2,4,1,3,8,1,2,1970,2,2,570,3,3,"Y",6,2007,4,"Normal",240050
2380,85,6,103,8723,"Pave","IR1","Lvl",1,"Inside","Gtl","NWAmes","PosN","Norm","1Fam","SFoyer",6,6,1969,1969,"Gable","CompShg",7,7,4,"TA","TA","PConc",2,3,2,3,6,811,973,"GasA","Ex","Y",1,1082,1082,1,3,1,3,6,1,2,1969,3,2,480,3,3,"Y",1,2007,5,"Normal",162500
2381,20,6,130,11700,"Pave","Reg","Lvl",1,"Corner","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,5,1968,1968,"Gable","CompShg",7,7,2,"TA","TA","PConc",2,3,4,2,6,385,1295,"GasA","Fa","Y",1,1295,1295,1,3,1,3,6,1,2,1968,1,2,528,3,3,"Y",4,2007,5,"Normal",164000
2382,20,6,108,11358,"Pave","IR1","Lvl",1,"Corner","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,7,1972,1987,"Hip","CompShg",16,16,4,"TA","TA","CBlock",3,3,4,3,6,778,1124,"GasA","TA","Y",1,1610,1610,2,3,1,2,8,1,2,1972,2,2,515,3,3,"Y",5,2007,4,"Normal",185000
2383,20,6,80,9547,"Pave","Reg","Lvl",1,"Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,6,1993,1993,"Gable","CompShg",15,15,2,"TA","TA","PConc",2,3,4,6,6,1594,1594,"GasA","Ex","Y",1,1594,1594,2,2,1,2,6,1,2,1993,2,2,472,3,3,"Y",7,2007,6,"Normal",188500
2384,60,6,78,10530,"Pave","Reg","Lvl",1,"Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,6,1993,1993,"Gable","CompShg",9,9,2,"Gd","TA","PConc",2,3,4,1,6,329,1148,"GasA","Ex","Y",1,1091,2075,2,3,1,2,8,1,2,1993,3,2,473,3,3,"Y",8,2007,4,"Normal",255000
2385,20,6,88,10738,"Pave","IR1","Lvl",1,"Corner","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,7,1966,1966,"Hip","CompShg",7,7,4,"TA","TA","CBlock",3,3,4,2,6,301,1093,"GasA","Gd","Y",1,1093,1093,2,3,1,3,6,1,2,1966,2,2,484,3,3,"Y",11,2007,5,"Normal",158500
2386,20,6,80,10800,"Pave","Reg","Lvl",1,"Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,5,1963,1963,"Gable","CompShg",7,7,2,"TA","TA","CBlock",3,3,4,3,4,171,1052,"GasA","TA","Y",1,1052,1052,1,3,1,3,6,1,2,1963,1,1,311,3,3,"Y",2,2007,5,"Normal",127000
2387,20,6,70,8050,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1967,1993,"Gable","CompShg",9,9,4,"TA","TA","CBlock",3,3,4,2,3,437,949,"GasA","TA","Y",1,1107,1107,1,3,1,2,5,1,2,1967,2,1,308,3,3,"Y",3,2007,9,"Normal",127000
2388,90,6,74,10899,"Pave","IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",4,5,1964,1964,"Gable","CompShg",7,7,4,"TA","TA","Slab",6,6,5,7,7,276,1206,"GasA","TA","N",1,1224,1224,2,2,2,3,8,1,5,1964,3,3,530,3,3,"Y",4,2007,4,"Normal",103000
2389,20,6,74,7450,"Pave","IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1956,1956,"Hip","CompShg",16,16,4,"TA","TA","CBlock",3,3,4,4,5,250,894,"GasA","Gd","Y",1,1074,1074,1,2,1,2,6,2,6,1966,3,2,396,3,3,"Y",1,2007,9,"Normal",124000
2390,20,6,83,14357,"Pave","IR1","Lvl",1,"CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1961,1961,"Hip","CompShg",16,16,4,"TA","TA","CBlock",3,3,4,2,5,386,864,"GasA","TA","Y",1,1187,1187,1,2,1,3,6,1,2,1961,2,2,440,3,3,"Y",8,2007,2,"Normal",140500
2391,20,6,76,8243,"Pave","IR1","Lvl",1,"CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1961,1961,"Gable","CompShg",15,15,2,"TA","Gd","CBlock",3,3,4,2,6,264,964,"GasA","Ex","Y",1,964,964,1,3,1,3,5,1,6,1985,1,2,784,3,3,"Y",2,2007,4,"Normal",137500
2392,20,6,70,8680,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1960,1960,"Hip","CompShg",6,15,4,"TA","TA","CBlock",3,3,4,6,6,894,894,"GasA","TA","Y",1,894,894,1,3,1,3,5,1,6,1965,3,1,312,3,3,"Y",1,2007,4,"Normal",117600
2393,20,6,80,8800,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",7,6,1966,1966,"Hip","CompShg",7,11,2,"TA","TA","CBlock",3,3,4,3,6,520,1174,"GasA","Ex","Y",1,1200,1200,2,3,1,3,6,1,2,1966,2,2,440,3,3,"Y",10,2007,2,"Normal",163500
2394,80,6,80,9200,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,5,1965,1965,"Gable","CompShg",7,7,2,"TA","TA","CBlock",3,3,1,1,6,548,1042,"GasA","TA","Y",1,1042,1042,2,3,1,3,5,1,2,1965,2,2,440,3,3,"Y",5,2007,5,"Normal",161000
2395,60,6,80,8800,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,7,1964,1997,"Gable","CompShg",9,9,2,"TA","Gd","CBlock",3,3,4,2,6,431,845,"GasA","Ex","Y",1,845,2154,2,5,1,3,8,1,2,1964,2,2,539,3,3,"Y",7,2007,5,"Normal",224500
2396,20,6,82,11382,"Pave","IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1964,1964,"Gable","CompShg",16,11,2,"TA","TA","CBlock",3,3,4,2,4,533,1130,"GasA","TA","Y",1,1374,1374,1,3,1,3,7,1,2,1964,2,1,286,3,3,"Y",8,2007,4,"Normal",147000
2397,20,6,60,22002,"Pave","Reg","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,7,1959,1991,"Gable","CompShg",9,9,2,"TA","Gd","CBlock",3,3,3,2,6,206,1592,"GasA","Gd","Y",1,1652,1652,1,3,1,2,6,1,2,1959,2,2,510,3,3,"Y",7,2007,5,"Normal",200000
2398,45,6,85,12172,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Unf",5,7,1940,1996,"Gable","CompShg",16,7,4,"TA","TA","PConc",3,3,4,5,4,433,822,"GasA","TA","Y",1,908,908,1,2,1,3,4,1,2,1975,3,2,512,3,3,"Y",10,2007,5,"Normal",138500
2399,20,6,50,5000,"Pave","Reg","Lvl",1,"Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",3,3,1946,1950,"Gable","CompShg",17,14,4,"Fa","Fa","CBlock",4,4,4,5,6,367,666,"GasA","Fa","N",1,666,666,1,2,1,2,4,1,7,2001,4,0,0,6,6,"N",4,2007,4,"Normal",64500
2400,50,6,51,3500,"Pave","Reg","Lvl",1,"Inside","Gtl","BrkSide","Feedr","Norm","1Fam","1.5Fin",3,5,1945,1950,"Gable","CompShg",9,9,4,"TA","TA","CBlock",3,3,4,5,6,226,370,"GasA","TA","N",2,442,670,1,2,1,4,4,1,7,1983,4,0,0,6,6,"N",7,2007,4,"Normal",64000
2401,20,6,50,5175,"Pave","Reg","Lvl",1,"Inside","Gtl","BrkSide","RRAn","Feedr","1Fam","1Story",5,8,1958,2000,"Gable","CompShg",15,15,4,"TA","TA","CBlock",3,3,4,3,2,254,808,"GasA","Ex","Y",1,808,808,1,2,1,3,5,1,6,1963,3,1,308,3,3,"N",7,2007,5,"Normal",112000
2402,20,6,80,9600,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1955,1955,"Hip","CompShg",7,7,2,"TA","Gd","CBlock",3,3,4,3,6,710,1078,"GasA","Ex","Y",1,1150,1150,1,2,1,3,6,1,2,1955,1,1,288,3,3,"Y",10,2007,5,"Normal",144000
2403,90,6,63,8668,"Pave","Reg","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,5,1968,1968,"Gable","CompShg",9,9,4,"TA","TA","CBlock",3,3,4,6,6,1560,1560,"GasA","TA","Y",1,1560,1560,2,4,2,3,8,1,6,1968,3,3,792,3,3,"Y",5,2007,4,"Normal",126000
2404,85,6,65,10050,"Pave","IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","SFoyer",5,6,1966,1966,"Gable","CompShg",7,7,2,"TA","TA","CBlock",3,3,2,1,6,191,793,"GasA","Ex","Y",1,1280,1280,2,3,1,3,6,1,3,1966,1,2,432,3,3,"Y",6,2007,4,"Normal",175000
2405,80,6,100,9600,"Pave","IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,5,1961,1961,"Hip","CompShg",17,15,2,"TA","TA","CBlock",3,3,2,2,6,618,1218,"GasA","TA","Y",1,1254,1254,1,3,1,3,6,1,2,1961,2,2,525,3,3,"Y",5,2007,4,"Normal",158500
2406,20,6,73,8760,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,7,1957,1999,"Gable","CompShg",15,15,4,"TA","TA","CBlock",3,3,4,2,6,63,936,"GasA","TA","Y",1,936,936,1,2,1,2,4,1,2,1957,2,1,315,3,3,"Y",9,2007,5,"Normal",141000
2407,20,6,65,6860,"Pave","IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1956,1956,"Gable","CompShg",16,16,1,"TA","TA","CBlock",3,3,4,1,6,100,1008,"GasA","Ex","Y",1,1008,1008,1,3,1,4,6,1,6,1964,3,1,308,3,3,"Y",12,2007,4,"Normal",131000
2408,20,6,60,8250,"Pave","Reg","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1963,1963,"Gable","CompShg",9,9,4,"TA","TA","CBlock",3,3,4,2,6,765,1053,"GasA","Gd","Y",1,1053,1053,1,3,1,2,6,1,1,1994,2,2,692,3,3,"Y",7,2007,9,"Normal",142100
2409,20,6,70,9100,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1960,1960,"Hip","CompShg",7,7,1,"TA","TA","CBlock",3,3,4,6,6,1144,1144,"GasA","TA","Y",1,1144,1144,1,3,1,3,6,1,2,1960,2,1,336,3,3,"Y",6,2007,4,"Normal",120000
2410,20,6,80,9736,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Feedr","Norm","1Fam","1Story",6,6,1957,1969,"Gable","CompShg",16,16,2,"TA","TA","CBlock",3,3,4,3,4,525,1331,"GasA","Gd","Y",1,1721,1721,1,4,1,3,8,1,2,1957,3,2,464,3,3,"Y",4,2007,4,"Normal",174850
2411,20,6,72,9770,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1957,1957,"Gable","CompShg",16,16,4,"TA","TA","CBlock",3,3,4,4,6,410,922,"GasA","TA","Y",2,922,922,1,2,1,3,5,1,2,1957,3,1,308,3,3,"Y",4,2007,4,"Normal",116000
2412,20,6,70,12198,"Pave","IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1955,1975,"Gable","CompShg",15,15,4,"TA","TA","CBlock",3,3,2,4,6,424,1204,"GasA","TA","Y",1,1411,1411,1,3,1,3,7,1,2,1955,2,1,310,3,3,"Y",6,2007,5,"Normal",130000
2413,20,6,75,10050,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1955,1955,"Hip","CompShg",9,9,4,"TA","TA","CBlock",3,3,4,4,6,928,1216,"GasA","TA","Y",1,1216,1216,1,3,1,3,5,1,2,1955,2,1,336,3,3,"Y",8,2007,4,"Normal",129500
2414,20,6,60,11556,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,9,1953,2006,"Gable","CompShg",15,9,4,"TA","Ex","CBlock",3,3,4,3,6,456,864,"GasA","Gd","Y",1,1154,1154,1,3,1,1,6,1,6,1962,3,1,336,3,3,"Y",7,2007,4,"Normal",142000
2415,90,6,70,8078,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,5,1958,1958,"Hip","CompShg",16,16,5,"TA","TA","CBlock",3,3,4,6,6,1560,1560,"GasA","TA","Y",1,1560,1560,2,4,2,3,8,1,6,1958,3,2,484,3,3,"Y",12,2007,4,"Normal",128600
2416,20,6,60,10950,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1952,1952,"Hip","CompShg",16,16,4,"TA","TA","CBlock",3,3,4,2,6,507,948,"GasA","TA","Y",1,948,948,1,2,1,3,5,1,6,1952,3,2,410,3,3,"N",4,2007,4,"Normal",125000
