"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
2299,60,"RL",99,13069,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",502,"Gd","TA","PConc","Gd","TA","Av","Unf",NA,"Unf",NA,1706,1706,"GasA","Ex","Y","SBrkr",1718,1238,NA,2956,NA,NA,2,1,5,1,"Ex",11,"Typ",1,"Ex","BuiltIn",2004,"RFn",3,916,"TA","TA","Y",194,50,NA,NA,NA,NA,NA,NA,NA,NA,8,2007,"WD","Normal",342000
2300,60,"RL",110,14277,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",280,"Gd","TA","PConc","Ex","TA","Mn","GLQ",938,"Unf",NA,379,1317,"GasA","Ex","Y","SBrkr",1217,1168,NA,2385,1,NA,2,1,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2003,"Fin",3,818,"TA","TA","Y",192,228,NA,NA,NA,NA,NA,NA,NA,NA,1,2007,"WD","Normal",350000
2301,60,"RL",NA,12568,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2007,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",246,"Gd","TA","PConc","Ex","TA","Av","GLQ",669,"Unf",NA,226,895,"GasA","Ex","Y","SBrkr",895,923,NA,1818,1,NA,2,1,3,1,"Ex",8,"Typ",1,"Gd","Attchd",2007,"Fin",3,774,"TA","TA","Y",196,104,NA,NA,NA,NA,NA,NA,NA,NA,8,2007,"New","Partial",281500
2302,20,"RL",70,9926,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",210,"Gd","TA","PConc","Gd","TA","Mn","GLQ",1178,"Unf",NA,436,1614,"GasA","Ex","Y","SBrkr",1614,NA,NA,1614,1,NA,2,NA,3,1,"Gd",7,"Typ",NA,NA,"Attchd",2005,"RFn",3,878,"TA","TA","Y",100,38,NA,NA,NA,NA,NA,NA,NA,NA,5,2007,"WD","Normal",245700
2303,20,"RL",71,9254,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",210,"Gd","TA","PConc","Gd","TA","No","GLQ",119,"Unf",NA,1602,1721,"GasA","Ex","Y","SBrkr",1721,NA,NA,1721,1,NA,2,NA,3,1,"Gd",7,"Typ",NA,NA,"Attchd",2005,"RFn",2,554,"TA","TA","Y",168,27,NA,NA,NA,NA,NA,NA,NA,NA,1,2007,"WD","Normal",232698
2304,60,"RL",92,10732,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",NA,"Gd","TA","PConc","Gd","TA","No","Unf",NA,"Unf",NA,1298,1298,"GasA","Ex","Y","SBrkr",1298,530,NA,1828,NA,NA,2,1,3,1,"Gd",7,"Typ",NA,NA,"BuiltIn",2006,"RFn",3,876,"TA","TA","Y",NA,40,NA,NA,NA,NA,NA,NA,NA,NA,2,2007,"New","Partial",250000
2305,120,"RL",34,3901,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","Twnhs","1Story",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",182,"Gd","TA","PConc","Gd","TA","Av","ALQ",866,"Unf",NA,436,1302,"GasA","Ex","Y","SBrkr",1302,NA,NA,1302,1,NA,1,1,1,1,"Gd",5,"Typ",1,"Gd","Attchd",2005,"RFn",2,631,"TA","TA","Y",110,50,NA,NA,NA,NA,NA,NA,NA,NA,8,2007,"New","Partial",204000
2306,120,"RL",34,3903,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","Twnhs","1Story",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",182,"Gd","TA","PConc","Gd","TA","Av","ALQ",1030,"Unf",NA,272,1302,"GasA","Ex","Y","SBrkr",1302,NA,NA,1302,1,NA,1,1,1,1,"Gd",5,"Typ",1,"Gd","Attchd",2005,"RFn",2,631,"TA","TA","Y",110,50,NA,NA,NA,NA,NA,NA,NA,NA,5,2007,"WD","Normal",200000
2307,120,"RL",41,6289,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",256,"Gd","TA","PConc","Gd","TA","Av","ALQ",762,"Unf",NA,600,1362,"GasA","Ex","Y","SBrkr",1362,NA,NA,1362,1,NA,2,NA,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2005,"RFn",2,460,"TA","TA","Y",192,28,NA,NA,NA,NA,NA,NA,NA,NA,6,2007,"WD","Normal",207000
2308,120,"RL",34,4590,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","Twnhs","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",108,"Gd","TA","PConc","Gd","Gd","Mn","GLQ",24,"Unf",NA,1530,1554,"GasA","Ex","Y","SBrkr",1554,NA,NA,1554,NA,NA,2,NA,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2006,"RFn",2,627,"TA","TA","Y",156,73,NA,NA,NA,NA,NA,NA,NA,NA,5,2007,"CWD","Normal",209500
2309,120,"RL",48,7841,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",9,5,2005,2005,"Hip","CompShg","MetalSd","MetalSd","BrkFace",394,"Ex","TA","PConc","Ex","TA","No","GLQ",848,"Unf",NA,729,1577,"GasA","Ex","Y","SBrkr",1577,NA,NA,1577,1,NA,2,NA,2,1,"Ex",6,"Typ",1,"Gd","Attchd",2005,"RFn",2,564,"TA","TA","Y",203,39,NA,NA,NA,NA,NA,NA,NA,NA,5,2007,"WD","Normal",280000
2310,120,"RL",48,6240,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",8,5,2006,2006,"Hip","CompShg","MetalSd","MetalSd","BrkFace",176,"Gd","TA","PConc","Gd","TA","No","GLQ",24,"Unf",NA,1300,1324,"GasA","Ex","Y","SBrkr",1324,NA,NA,1324,NA,NA,2,NA,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2006,"Fin",2,550,"TA","TA","Y",NA,38,NA,NA,NA,NA,NA,NA,NA,NA,9,2007,"New","Partial",221370
2311,120,"RL",48,3242,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",7,5,2003,2003,"Gable","CompShg","VinylSd","Wd Shng","Stone",235,"Gd","TA","PConc","Gd","TA","No","GLQ",1000,"Unf",NA,405,1405,"GasA","Ex","Y","SBrkr",1405,NA,NA,1405,1,NA,2,NA,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2003,"RFn",2,478,"TA","TA","Y",136,36,NA,NA,NA,NA,NA,NA,NA,NA,3,2007,"WD","Normal",200000
2312,60,"RL",59,15810,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",6,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd",NA,NA,"Gd","TA","CBlock","Gd","TA","No","Unf",NA,"Unf",NA,768,768,"GasA","Ex","Y","SBrkr",768,728,NA,1496,NA,NA,3,NA,3,1,"Gd",7,"Typ",NA,NA,"Attchd",2007,"Unf",2,572,"TA","TA","Y",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2007,"New","Partial",181755
2313,60,"RL",65,10237,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",NA,"Gd","TA","PConc","Gd","TA","No","Unf",NA,"Unf",NA,768,768,"GasA","Ex","Y","SBrkr",768,768,NA,1536,NA,NA,2,1,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2005,"Fin",2,400,"TA","TA","Y",100,38,NA,NA,NA,NA,NA,NA,NA,NA,6,2007,"WD","Normal",176000
2314,60,"RL",58,13204,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",7,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",44,"TA","TA","PConc","Gd","TA","No","Unf",NA,"Unf",NA,608,608,"GasA","Ex","Y","SBrkr",608,850,NA,1458,NA,NA,2,NA,3,1,"Gd",6,"Typ",NA,NA,"BuiltIn",2007,"Fin",2,454,"TA","TA","Y",100,33,NA,NA,NA,NA,NA,NA,NA,NA,5,2007,"New","Partial",168165
2315,60,"RL",62,8857,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",NA,"Gd","TA","PConc","Gd","TA","No","Unf",NA,"Unf",NA,738,738,"GasA","Ex","Y","SBrkr",738,757,NA,1495,NA,NA,2,1,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2006,"RFn",2,440,"TA","TA","Y",100,30,NA,NA,NA,NA,NA,NA,NA,NA,3,2007,"New","Partial",171925
2316,60,"RL",63,9729,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",NA,"Gd","TA","PConc","Gd","TA","No","Unf",NA,"Unf",NA,698,698,"GasA","Ex","Y","SBrkr",698,1048,NA,1746,1,NA,2,1,3,1,"Gd",6,"Typ",1,"Gd","BuiltIn",2007,"Unf",3,350,"TA","TA","Y",NA,34,NA,NA,NA,NA,NA,NA,NA,NA,6,2007,"New","Partial",198444
2317,20,"RL",88,12216,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","1Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",NA,"TA","TA","PConc","Gd","TA","Av","GLQ",918,"Unf",NA,408,1326,"GasA","Ex","Y","SBrkr",1326,NA,NA,1326,1,NA,2,NA,3,1,"Gd",6,"Typ",NA,NA,"Attchd",2005,"Fin",2,388,"TA","TA","Y",120,23,NA,NA,NA,NA,NA,NA,"Shed",2000,6,2007,"WD","Normal",203000
2318,60,"RL",72,8229,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",22,"Gd","TA","PConc","Gd","TA","Av","Unf",NA,"Unf",NA,752,752,"GasA","Ex","Y","SBrkr",752,752,NA,1504,NA,NA,2,1,3,1,"Gd",6,"Typ",NA,NA,"Attchd",2007,"Fin",2,440,"TA","TA","Y",100,32,NA,NA,NA,NA,NA,NA,NA,NA,12,2007,"New","Partial",166000
2319,60,"RL",64,7713,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",16,"Gd","TA","PConc","Gd","TA","No","Unf",NA,"Unf",NA,728,728,"GasA","Ex","Y","SBrkr",728,728,NA,1456,NA,NA,2,1,3,1,"Gd",7,"Typ",NA,NA,"Attchd",2007,"Fin",2,400,"TA","TA","Y",100,24,NA,NA,NA,NA,NA,NA,NA,NA,7,2007,"New","Partial",177594
2320,20,"RL",64,7697,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,6,2007,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",NA,"Gd","TA","PConc","Gd","TA","No","Unf",NA,"Unf",NA,1246,1246,"GasA","Ex","Y","SBrkr",1258,NA,NA,1258,NA,NA,2,NA,3,1,"Gd",6,"Typ",NA,NA,"Attchd",2007,"RFn",2,462,"TA","TA","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2007,"New","Partial",173500
2321,120,"RL",NA,3621,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",8,5,2003,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",72,"Gd","TA","PConc","Gd","TA","Gd","GLQ",1084,"Unf",NA,322,1406,"GasA","Ex","Y","SBrkr",1589,NA,NA,1589,1,NA,2,NA,2,1,"Gd",7,"Typ",1,"TA","Attchd",2003,"Fin",3,630,"TA","TA","Y",143,20,NA,NA,NA,NA,NA,NA,NA,NA,11,2007,"WD","Normal",226500
2322,20,"RL",53,3710,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","1Fam","1Story",7,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,"Gd","TA","PConc","Gd","TA","Av","Unf",NA,"Unf",NA,1266,1266,"GasA","Ex","Y","SBrkr",1266,NA,NA,1266,NA,NA,2,NA,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2007,"Fin",2,388,"TA","TA","Y",100,16,NA,NA,NA,NA,NA,NA,NA,NA,8,2007,"New","Partial",185485
2323,80,"RL",65,16219,"Pave",NA,"IR2","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","None",NA,"Gd","TA","PConc","Gd","TA","Gd","GLQ",779,"Unf",NA,56,835,"GasA","Ex","Y","SBrkr",1119,NA,NA,1119,1,NA,2,NA,2,1,"Gd",5,"Typ",NA,NA,"Attchd",2004,"Fin",2,437,"TA","TA","Y",100,24,NA,NA,NA,NA,NA,NA,NA,NA,4,2007,"WD","Normal",188500
2324,80,"RL",87,11084,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",NA,"Gd","TA","PConc","Gd","TA","No","GLQ",192,"Unf",NA,192,384,"GasA","Ex","Y","SBrkr",744,630,NA,1374,1,NA,2,1,3,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2004,"Fin",2,400,"TA","TA","Y",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2007,"WD","Family",175000
2325,20,"RL",59,10936,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",NA,"Gd","TA","PConc","Gd","TA","Av","Unf",NA,"Unf",NA,1510,1510,"GasA","Ex","Y","SBrkr",1525,NA,NA,1525,NA,NA,2,1,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2006,"RFn",2,534,"TA","TA","Y",100,18,NA,NA,NA,NA,NA,NA,NA,NA,4,2007,"New","Partial",206580
2326,80,"RL",NA,11950,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd",NA,NA,"Gd","TA","PConc","Gd","TA","No","Unf",NA,"Unf",NA,384,384,"GasA","Ex","Y","SBrkr",754,640,NA,1394,NA,NA,2,1,3,1,"Gd",7,"Typ",1,"TA","BuiltIn",2003,"Fin",2,400,"TA","TA","Y",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2007,"WD","Normal",165500
2327,60,"RL",63,7875,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,"Gd","TA","PConc","Gd","TA","No","Unf",NA,"Unf",NA,847,847,"GasA","Ex","Y","SBrkr",847,1101,NA,1948,NA,NA,2,1,4,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2003,"Fin",2,434,"TA","TA","Y",NA,48,NA,NA,NA,NA,NA,NA,NA,NA,7,2007,"WD","Normal",211000
2328,60,"RL",NA,8740,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",NA,"Gd","TA","PConc","Gd","TA","No","GLQ",574,"Unf",NA,280,854,"GasA","Ex","Y","SBrkr",864,1131,NA,1995,NA,NA,2,1,4,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2002,"Fin",2,435,"TA","TA","Y",264,48,NA,NA,NA,NA,NA,NA,NA,NA,7,2007,"WD","Normal",219500
2329,60,"RL",58,9487,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",NA,"TA","TA","PConc","Gd","TA","No","GLQ",520,"Unf",NA,395,915,"GasA","Ex","Y","SBrkr",940,750,NA,1690,1,NA,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",2000,"RFn",2,442,"TA","TA","Y",NA,50,NA,NA,NA,NA,NA,NA,NA,NA,6,2007,"WD","Normal",187000
2330,60,"RL",59,9649,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1999,2000,"Gable","CompShg","VinylSd","VinylSd","None",NA,"TA","TA","PConc","Gd","TA","No","Unf",NA,"Unf",NA,941,941,"GasA","Ex","Y","SBrkr",961,683,NA,1644,NA,NA,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1999,"RFn",2,460,"TA","TA","Y",460,42,NA,NA,NA,NA,NA,NA,NA,NA,5,2007,"WD","Normal",185000
2331,60,"RL",100,12191,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1997,1998,"Hip","CompShg","VinylSd","VinylSd","BrkFace",515,"Gd","TA","PConc","Gd","TA","Av","GLQ",1181,"Unf",NA,598,1779,"GasA","Ex","Y","SBrkr",1779,772,NA,2551,1,NA,2,1,4,1,"Gd",8,"Typ",2,"TA","Attchd",1998,"Fin",3,925,"TA","TA","Y",76,61,NA,NA,NA,NA,NA,NA,NA,NA,6,2007,"WD","Normal",384500
2332,60,"RL",89,10557,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",9,5,1998,1998,"Gable","CompShg","MetalSd","MetalSd","BrkFace",422,"Gd","TA","PConc","Ex","TA","Gd","GLQ",672,"Unf",NA,736,1408,"GasA","Ex","Y","SBrkr",1671,1407,NA,3078,1,NA,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1998,"Fin",3,806,"TA","TA","Y",108,87,NA,NA,NA,NA,NA,NA,NA,NA,7,2007,"WD","Normal",410000
2333,60,"RL",74,11002,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1998,1999,"Gable","CompShg","VinylSd","VinylSd","None",NA,"Gd","TA","PConc","Gd","TA","No","GLQ",1048,"Unf",NA,341,1389,"GasA","Ex","Y","SBrkr",1411,1171,NA,2582,1,NA,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1998,"Fin",3,758,"TA","TA","Y",286,60,NA,NA,NA,NA,NA,NA,NA,NA,1,2007,"WD","Normal",322500
2334,60,"RL",83,10790,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",275,"Gd","TA","PConc","Gd","TA","No","Unf",NA,"Unf",NA,1066,1066,"GasA","Ex","Y","SBrkr",1108,1277,NA,2385,NA,NA,2,1,4,1,"Gd",8,"Typ",1,"TA","BuiltIn",1998,"Fin",3,600,"TA","TA","Y",120,38,NA,NA,NA,NA,NA,NA,NA,NA,5,2007,"WD","Normal",252000
2335,60,"RL",88,11762,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1992,1993,"Gable","CompShg","VinylSd","VinylSd","BrkFace",309,"Gd","TA","PConc","Ex","TA","No","GLQ",335,"Unf",NA,770,1105,"GasA","Ex","Y","SBrkr",1105,1097,NA,2202,1,NA,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1992,"RFn",2,517,"TA","TA","Y",NA,65,NA,NA,144,NA,NA,NA,NA,NA,9,2007,"WD","Normal",263000
2336,60,"RL",82,9044,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1996,1997,"Gable","CompShg","VinylSd","VinylSd","BrkFace",526,"Gd","Gd","PConc","Gd","TA","No","GLQ",1225,"Unf",NA,100,1325,"GasA","Ex","Y","SBrkr",1335,1203,NA,2538,NA,NA,2,1,4,1,"Gd",8,"Typ",1,"TA","Attchd",1996,"RFn",3,933,"TA","TA","Y",198,92,NA,NA,NA,NA,NA,NA,NA,NA,5,2007,"WD","Normal",330000
2337,20,"RL",75,9910,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Feedr","Norm","1Fam","1Story",7,6,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",NA,"Gd","TA","PConc","Gd","TA","No","Unf",NA,"Unf",NA,1369,1369,"GasA","Ex","Y","SBrkr",1369,NA,NA,1369,NA,NA,2,NA,3,1,"Gd",5,"Typ",NA,NA,"Attchd",2007,"Unf",2,605,"TA","TA","Y",NA,203,NA,NA,NA,NA,NA,NA,NA,NA,9,2007,"New","Partial",213133
2338,20,"RL",91,11830,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Feedr","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",164,"Gd","TA","PConc","Gd","TA","No","GLQ",1220,"Unf",NA,322,1542,"GasA","Ex","Y","SBrkr",1542,NA,NA,1542,1,NA,2,NA,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2007,"Unf",3,852,"TA","TA","Y",168,110,NA,NA,NA,NA,NA,NA,NA,NA,7,2007,"New","Partial",260261
2339,20,"RL",76,10612,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",248,"Gd","TA","PConc","Gd","TA","Mn","GLQ",28,"Unf",NA,1496,1524,"GasA","Gd","Y","SBrkr",1534,NA,NA,1534,NA,NA,2,NA,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2006,"Fin",2,484,"TA","TA","Y",168,46,NA,NA,NA,NA,NA,NA,NA,NA,1,2007,"WD","Family",215000
2340,20,"RL",98,12291,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",10,5,2007,2007,"Hip","CompShg","CemntBd","CmentBd","BrkFace",754,"Ex","TA","PConc","Ex","TA","Av","GLQ",1572,"Unf",NA,394,1966,"GasA","Ex","Y","SBrkr",1966,NA,NA,1966,1,NA,2,NA,1,1,"Ex",6,"Typ",1,"Gd","Attchd",2007,"Fin",3,1092,"TA","TA","Y",76,52,NA,NA,NA,NA,NA,NA,NA,NA,10,2007,"New","Partial",419005
2341,20,"RL",85,9965,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","Somerst","Feedr","Norm","1Fam","1Story",7,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd",NA,NA,"Gd","TA","PConc","Gd","TA","No","Unf",NA,"Unf",NA,1528,1528,"GasA","Ex","Y","SBrkr",1528,NA,NA,1528,NA,NA,3,2,3,1,"Gd",6,"Typ",1,"TA","Attchd",2007,"Unf",2,480,"TA","TA","Y",NA,228,NA,NA,NA,NA,NA,NA,NA,NA,9,2007,"New","Partial",235876
2342,20,"RL",74,8847,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",148,"Gd","TA","PConc","Gd","TA","Av","GLQ",769,"Unf",NA,769,1538,"GasA","Ex","Y","SBrkr",1538,NA,NA,1538,1,NA,2,NA,3,1,"Gd",7,"Typ",NA,NA,"Attchd",2005,"RFn",2,484,"TA","TA","Y",146,40,NA,NA,NA,NA,NA,NA,NA,NA,12,2007,"WD","Normal",260000
2343,20,"RL",70,8251,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",143,"Gd","TA","PConc","Gd","Gd","Av","GLQ",778,"Unf",NA,716,1494,"GasA","Ex","Y","SBrkr",1506,NA,NA,1506,1,NA,2,NA,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2005,"RFn",2,672,"TA","TA","Y",192,35,NA,NA,NA,NA,NA,NA,NA,NA,4,2007,"WD","Normal",249000
2344,60,"RL",70,9605,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",NA,"Gd","TA","PConc","Gd","TA","No","Unf",NA,"Unf",NA,982,982,"GasA","Ex","Y","SBrkr",982,995,NA,1977,NA,NA,2,1,3,1,"Gd",7,"Typ",NA,NA,"Attchd",2006,"RFn",3,574,"TA","TA","Y",240,53,NA,NA,NA,NA,NA,NA,NA,NA,7,2007,"WD","Family",250000
2345,60,"RL",75,8778,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",NA,"Gd","TA","PConc","Gd","TA","No","Unf",NA,"Unf",NA,1302,1302,"GasA","Ex","Y","SBrkr",1302,528,NA,1830,NA,NA,2,1,3,1,"Gd",7,"Typ",NA,NA,"BuiltIn",2006,"RFn",3,859,"TA","TA","Y",NA,40,NA,NA,NA,NA,NA,NA,NA,NA,3,2007,"WD","Normal",221300
