"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
1214,80,6,60,10246,"Pave",1,"IR1","Lvl",1,"CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",4,9,1965,2001,"Gable","CompShg",15,15,4,80,"TA","Gd","CBlock",3,2,2,1,648,6,0,431,648,"GasA","Ex","Y",1,960,812,360,960,1,1,0,0,2,1,3,3,1,0,6,2,1965,3,1,364,3,3,"Y",88,0,0,0,0,0,5,5,6,0,5,2006,5,"Normal",145000
1215,85,6,69,10205,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","SFoyer",5,5,1962,1962,"Gable","CompShg",9,9,4,226,"TA","TA","CBlock",3,3,2,3,784,6,0,141,925,"GasA","TA","Y",1,999,741,420,999,1,0,1,0,3,1,3,6,1,0,6,2,1962,3,1,300,3,3,"Y",150,72,0,0,0,0,5,5,6,0,5,2006,4,"Normal",134500
1216,20,6,99,7094,"Pave",2,"IR1","Lvl",1,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1966,1966,"Gable","CompShg",15,15,4,104,"TA","TA","CBlock",3,3,4,4,180,5,374,340,894,"GasA","TA","Y",1,894,516,479,894,0,0,1,0,3,1,3,5,1,0,6,6,1966,2,1,384,3,3,"Y",0,0,0,0,0,0,5,2,6,0,5,2007,4,"Normal",125000
1217,90,8,68,8930,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Sawyer","RRAe","Norm","Duplex","1.5Fin",6,5,1978,1978,"Gable","CompShg",15,15,4,170,"TA","TA","Slab",6,6,5,7,912,7,0,422,965,"GasA","TA","Y",1,1318,584,450,1902,0,0,2,0,4,2,3,8,1,0,6,2,1978,3,2,539,3,3,"Y",0,0,0,0,0,0,5,5,6,0,4,2010,5,"Normal",112000
1218,20,3,72,8640,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2009,2009,"Gable","CompShg",6,15,5,72,"Gd","TA","PConc",2,3,3,1,936,6,0,364,1300,"GasA","Ex","Y",1,1314,1040,205,1314,1,0,2,0,3,1,2,6,1,0,6,2,2009,2,2,552,3,3,"Y",135,112,0,0,0,0,5,5,6,0,9,2009,4,"Partial",229456
1219,50,8,52,6240,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",4,5,1947,1950,"Gable","CompShg",1,1,4,442,"TA","TA","Slab",6,6,5,7,495,7,0,342,1282,"GasA","Gd","N",1,672,240,80,912,0,0,1,0,2,1,3,3,1,0,6,7,1990,4,0,0,6,6,"N",0,0,0,0,0,0,5,5,6,0,7,2006,2,"Normal",80500
1220,160,8,21,1680,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,5,1971,1971,"Gable","CompShg",6,11,2,236,"TA","TA","CBlock",3,3,4,6,1239,6,0,672,672,"GasA","TA","Y",1,672,546,205,1218,0,0,1,1,3,1,3,7,1,0,6,7,2005,4,0,0,6,6,"N",201,0,0,0,0,0,5,5,6,0,4,2006,4,"Abnorml",91500
1221,20,6,66,7800,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1964,1964,"Gable","CompShg",16,16,4,352,"TA","TA","CBlock",3,3,4,4,312,5,600,876,912,"GasA","TA","Y",1,912,685,384,912,0,0,1,0,2,1,3,5,1,0,6,2,1964,3,1,288,3,3,"Y",0,0,0,0,0,0,5,5,6,0,11,2006,4,"Abnorml",115000
1222,20,6,55,8250,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,5,1968,1968,"Hip","CompShg",7,7,4,518,"TA","TA","CBlock",3,3,4,3,250,5,492,210,952,"GasA","Ex","Y",1,1211,748,481,1211,0,0,1,0,3,1,3,5,1,1,3,2,1968,3,1,322,3,3,"Y",0,63,0,0,0,0,5,5,6,0,8,2008,4,"Normal",134000
1223,50,6,78,10496,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",6,6,1949,1950,"Gable","CompShg",16,16,2,320,"TA","TA","CBlock",3,3,3,4,196,6,0,844,1040,"GasA","Ex","Y",1,1168,678,80,1846,0,0,2,0,3,1,3,7,1,1,2,2,1949,3,1,315,3,3,"Y",0,0,0,0,0,0,5,3,6,0,1,2007,5,"Normal",143000
1224,20,6,89,10680,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,3,1951,1951,"Hip","CompShg",16,16,2,44,"TA","TA","CBlock",3,4,4,5,756,6,0,1380,2136,"GasA","TA","N",2,2136,742,80,2136,0,0,2,0,4,1,3,7,4,0,6,6,1951,3,2,528,3,3,"Y",0,30,0,0,0,0,5,2,6,0,10,2006,4,"Normal",137900
1225,60,6,60,15384,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",7,5,2004,2005,"Gable","CompShg",15,15,4,530,"Gd","TA","PConc",2,3,2,1,724,6,0,64,788,"GasA","Ex","Y",1,788,702,156,1490,1,0,2,1,3,1,2,8,1,1,2,2,2004,1,2,388,3,3,"Y",100,75,0,0,0,0,5,5,6,0,2,2008,4,"Normal",184000
1226,80,6,65,10482,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,8,1958,1958,"Hip","CompShg",15,15,2,63,"TA","Gd","CBlock",3,3,2,1,507,6,0,81,588,"GasA","Ex","Y",1,1138,702,360,1138,0,1,1,0,3,1,3,6,1,0,6,2,1958,2,1,264,3,3,"Y",224,0,0,0,0,0,5,4,6,0,6,2007,4,"Normal",145000
1227,60,6,86,14598,"Pave",1,"IR1","Lvl",1,"CulDSac","Gtl","Somerst","Feedr","Norm","1Fam","2Story",6,5,2007,2007,"Gable","CompShg",15,15,5,74,"Gd","TA","PConc",2,3,3,6,516,6,0,894,894,"GasA","Ex","Y",1,894,1039,371,1933,0,0,2,1,4,1,2,9,1,1,2,4,2007,1,3,668,3,3,"Y",100,18,0,0,0,0,5,5,6,0,1,2008,4,"Normal",214000
1228,20,6,72,8872,"Pave",2,"Reg","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,8,1965,2008,"Gable","CompShg",15,15,2,300,"TA","TA","CBlock",3,3,4,2,595,6,0,317,912,"GasA","Ex","Y",1,912,482,479,912,1,0,1,0,2,1,2,5,1,0,6,6,1992,3,2,576,3,3,"Y",0,240,0,0,0,0,5,5,6,0,12,2008,5,"Normal",147000
1229,120,6,65,8769,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",9,5,2008,2008,"Hip","CompShg",9,9,2,766,"Ex","TA","PConc",1,3,4,1,1540,6,0,162,1702,"GasA","Ex","Y",1,1702,1208,515,1702,1,0,1,1,1,1,1,7,1,1,2,2,2008,1,3,1052,3,3,"Y",0,72,0,0,224,0,5,5,6,0,10,2008,4,"Partial",367294
1230,80,6,70,7910,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,5,1960,1960,"Hip","CompShg",4,7,4,176,"TA","TA","CBlock",3,3,4,2,666,6,0,409,1075,"GasA","Gd","Y",1,1507,871,436,1507,0,0,2,0,4,1,3,7,5,0,6,3,1960,3,1,404,3,3,"Y",0,0,0,0,0,0,5,3,6,0,8,2008,4,"Normal",127000
1231,90,6,60,18890,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","Sawyer","Feedr","RRAe","Duplex","1.5Fin",5,5,1977,1977,"Shed","CompShg",11,11,4,1,"TA","TA","CBlock",2,3,4,1,498,4,211,652,1361,"GasA","Ex","Y",1,1361,1259,371,2620,0,0,2,2,4,2,3,12,1,1,3,4,1977,2,2,600,3,3,"N",155,24,145,0,0,0,5,5,2,8300,8,2007,4,"Normal",190000
1232,90,6,70,7728,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","Duplex","SLvl",5,6,1962,1962,"Hip","CompShg",16,16,2,120,"TA","TA","CBlock",3,3,2,2,803,6,0,303,1106,"GasA","TA","Y",1,1190,880,431,1190,1,0,1,0,3,1,3,6,1,0,6,2,1962,3,2,540,3,3,"Y",0,18,0,0,0,0,5,3,6,0,5,2006,4,"Normal",132500
1233,90,6,70,9842,"Pave",2,"Reg","Lvl",1,"FR2","Gtl","NAmes","Norm","Norm","Duplex","1Story",4,5,1962,1962,"Gable","CompShg",7,7,4,132,"TA","TA","Slab",6,6,5,7,763,7,0,346,707,"GasA","TA","Y",1,1224,602,513,1224,0,0,2,0,2,2,3,6,1,0,6,5,1962,3,2,462,3,3,"Y",0,0,0,0,0,0,5,5,6,0,3,2007,4,"Normal",101800
1234,20,6,48,12160,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1959,1959,"Hip","CompShg",11,11,2,180,"TA","TA","CBlock",3,3,4,4,1000,6,0,188,1188,"GasA","Fa","Y",1,1188,728,232,1188,1,0,1,0,3,1,3,6,1,0,6,2,1959,2,2,531,3,3,"Y",0,0,0,0,0,0,5,2,6,0,5,2010,5,"Abnorml",142000
1235,70,5,55,8525,"Pave",2,"Reg","Bnk",1,"Inside","Gtl","SWISU","Norm","Norm","1Fam","2Story",5,6,1911,1950,"Gable","CompShg",9,9,4,80,"TA","TA","PConc",3,3,2,6,371,6,0,940,940,"GasA","TA","N",2,1024,940,397,1964,0,0,1,1,4,1,3,7,1,0,6,7,1992,4,0,0,6,6,"N",0,192,0,0,0,0,5,5,6,0,11,2008,4,"Abnorml",130000
1236,70,6,96,13132,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",5,5,1914,1950,"Gable","CompShg",16,16,4,169,"TA","TA","BrkTil",2,3,3,6,662,6,0,747,747,"GasA","Gd","Y",3,892,892,481,1784,0,0,1,1,4,1,3,9,1,0,6,6,1914,3,1,180,4,4,"N",203,40,0,0,0,0,5,5,6,0,7,2006,4,"Normal",138887
1237,160,6,36,2628,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NridgHt","Norm","Norm","Twnhs","2Story",7,5,2003,2003,"Gable","CompShg",15,15,5,106,"Gd","TA","PConc",2,3,4,6,300,6,0,764,764,"GasA","Ex","Y",1,764,862,371,1626,0,0,2,1,2,1,2,6,1,0,6,4,2003,2,2,474,3,3,"Y",0,27,0,0,0,0,5,5,6,0,6,2010,4,"Normal",175500
1238,60,6,41,12393,"Pave",1,"IR2","Lvl",1,"FR2","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2004,2005,"Gable","CompShg",15,15,4,376,"Gd","TA","PConc",2,3,4,6,57,6,0,847,847,"GasA","Ex","Y",1,847,1101,108,1948,0,0,2,1,4,1,2,8,1,1,2,4,2004,1,2,434,3,3,"Y",100,48,0,0,0,0,5,5,6,0,9,2006,4,"Normal",195000
1239,20,6,63,13072,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",6,5,2005,2005,"Gable","CompShg",15,15,4,68,"Gd","TA","PConc",2,3,4,6,108,6,0,1141,1141,"GasA","Ex","Y",1,1141,582,514,1141,0,0,1,1,3,1,3,6,1,0,6,6,2005,3,2,484,3,3,"Y",0,0,0,0,0,0,5,5,6,0,3,2006,4,"Abnorml",142500
1240,20,6,64,9037,"Pave",1,"IR1","HLS",1,"Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Hip","CompShg",15,15,2,32,"Gd","TA","PConc",2,3,2,1,428,6,0,1048,1476,"GasA","Ex","Y",1,1484,678,234,1484,0,0,2,0,2,1,1,6,1,1,2,2,2006,2,2,472,3,3,"Y",120,33,0,0,0,0,5,5,6,0,12,2007,4,"Normal",265900
1241,60,6,65,8158,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg",15,15,2,252,"Gd","TA","PConc",2,3,4,1,550,6,0,334,884,"GasA","Ex","Y",1,884,884,114,1768,1,0,2,1,3,1,2,8,1,0,6,2,2003,2,2,543,3,3,"Y",0,63,0,0,0,0,5,5,6,0,7,2008,4,"Normal",224900
1242,20,6,83,9849,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,6,2007,2007,"Hip","CompShg",15,15,5,156,"Gd","TA","PConc",2,3,2,6,669,6,0,1689,1689,"GasA","Ex","Y",1,1689,886,528,1689,0,0,2,0,3,1,2,7,1,0,6,2,2007,2,3,954,3,3,"Y",0,56,0,0,0,0,5,5,6,0,6,2007,4,"Partial",248328
1243,85,6,85,10625,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NWAmes","Norm","Norm","1Fam","SFoyer",7,6,1974,1974,"Gable","CompShg",11,11,2,81,"TA","TA","CBlock",2,3,1,1,885,5,168,354,1053,"GasA","TA","Y",1,1173,498,450,1173,1,0,2,0,3,1,2,6,1,2,3,2,1974,2,2,528,3,3,"Y",0,120,0,0,0,0,5,2,6,0,1,2010,5,"Family",170000
1244,20,6,107,13891,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",10,5,2006,2006,"Gable","CompShg",15,15,4,318,"Ex","TA","PConc",1,2,1,1,1386,6,0,690,2076,"GasA","Ex","Y",1,2076,564,114,2076,1,0,2,1,2,1,1,7,1,1,2,2,2006,1,3,850,3,3,"Y",216,229,0,0,0,0,5,5,6,0,9,2006,4,"Partial",465000
1245,70,6,70,11435,"Pave",1,"IR1","HLS",1,"Corner","Mod","Crawfor","Norm","Norm","1Fam","2Story",8,7,1929,1950,"Gable","CompShg",4,14,4,47,"TA","TA","PConc",2,3,4,6,339,6,0,792,792,"GasA","Fa","Y",1,792,725,392,1517,0,0,1,0,3,1,2,7,1,2,2,6,1931,3,2,400,3,3,"Y",0,0,0,0,0,0,5,5,6,0,6,2006,4,"Normal",230000
1246,80,6,78,12090,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NWAmes","Norm","Norm","1Fam","SLvl",6,7,1984,2003,"Hip","CompShg",15,15,2,74,"TA","TA","CBlock",2,3,4,6,935,6,0,585,585,"GasA","Ex","Y",1,1140,728,481,1868,0,0,3,1,3,1,3,7,1,1,3,4,1984,1,2,477,3,3,"Y",268,112,0,0,147,0,5,5,6,0,1,2007,4,"Abnorml",178000
1247,60,3,65,8125,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2005,2006,"Gable","CompShg",15,15,4,182,"Gd","TA","PConc",2,3,4,6,310,6,0,756,756,"GasA","Ex","Y",1,756,797,397,1553,0,0,2,1,3,1,2,6,1,0,6,2,2005,2,2,615,3,3,"Y",0,45,0,0,0,0,5,5,6,0,3,2006,4,"Partial",186500
1248,80,6,58,12328,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","Mitchel","Norm","Norm","1Fam","SLvl",6,5,1976,1976,"Gable","CompShg",7,7,2,335,"TA","TA","CBlock",3,3,2,1,539,6,0,473,1012,"GasA","TA","Y",1,1034,672,1064,1034,1,0,1,0,3,1,3,6,1,0,6,2,1976,3,3,888,3,3,"Y",0,0,0,0,0,0,5,5,6,0,5,2010,4,"Normal",169900
1249,75,8,60,9600,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","2.5Unf",6,5,1917,1950,"Gable","CompShg",1,1,4,198,"TA","TA","BrkTil",2,3,4,4,319,6,0,416,735,"OthW","Fa","N",1,1134,924,80,2058,0,0,1,1,3,1,3,8,1,1,2,6,1950,3,2,396,4,4,"P",0,0,259,0,0,0,5,5,6,0,4,2008,4,"Normal",129500
1250,20,6,60,7200,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1950,1950,"Gable","CompShg",9,9,4,816,"TA","TA","CBlock",3,3,4,3,534,4,96,246,876,"GasA","TA","Y",1,988,748,371,988,0,0,1,0,3,1,3,6,1,0,6,2,1950,3,1,276,3,3,"Y",0,80,0,0,0,0,5,5,6,0,5,2007,4,"Normal",119000
1251,20,6,93,11160,"Pave",2,"Reg","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",7,5,1968,1968,"Hip","CompShg",4,4,4,265,"Gd","TA","CBlock",3,3,4,2,1065,6,0,1045,2110,"GasA","Ex","Y",1,2110,384,513,2110,1,0,2,1,3,1,1,8,1,2,3,2,1968,1,2,522,3,3,"Y",0,0,0,0,0,0,5,5,6,0,4,2010,4,"Normal",244000
1252,120,6,43,3136,"Pave",1,"IR1","Lvl",1,"Corner","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",7,5,2003,2003,"Gable","CompShg",15,16,5,163,"Gd","TA","PConc",2,3,4,6,658,6,0,1405,1405,"GasA","Ex","Y",1,1405,528,572,1405,0,0,2,0,2,1,2,6,1,1,2,2,2003,2,2,478,3,3,"Y",148,36,0,0,0,0,5,5,6,0,3,2006,5,"Normal",171750
1253,20,6,62,9858,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,6,1968,1968,"Gable","CompShg",7,7,4,422,"TA","TA","CBlock",3,3,4,3,510,6,0,354,864,"GasA","TA","Y",1,874,665,384,874,1,0,1,0,3,1,3,5,1,0,6,2,1968,2,1,288,3,3,"Y",33,0,0,0,0,0,5,3,4,600,11,2009,7,"Normal",130000
1254,60,6,35,17542,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","Veenker","Norm","Norm","1Fam","2Story",7,7,1974,2003,"Gable","CompShg",16,16,4,260,"Gd","TA","CBlock",3,3,1,5,125,2,1031,36,1192,"GasA","TA","Y",1,1516,651,515,2167,1,0,2,1,3,1,2,9,1,2,2,2,1974,2,2,518,3,3,"Y",220,47,0,0,0,0,5,2,6,0,7,2007,5,"Normal",294000
1255,60,6,60,6931,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","2Story",7,5,2003,2004,"Gable","CompShg",15,15,5,92,"Gd","TA","PConc",2,3,4,6,392,6,0,746,746,"GasA","Ex","Y",1,760,896,234,1656,0,0,2,1,3,1,2,7,1,1,2,4,2003,1,2,397,3,3,"Y",178,128,0,0,0,0,5,5,6,0,7,2008,4,"Normal",165400
1256,50,8,52,6240,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,6,1931,1950,"Gable","CompShg",16,16,4,306,"TA","TA","BrkTil",3,4,4,5,425,6,0,459,884,"GasA","TA","Y",2,959,408,120,1367,0,0,1,0,3,1,3,6,1,1,2,6,1978,3,1,560,3,3,"Y",0,0,0,0,120,0,5,5,6,0,11,2007,5,"Normal",127500
1257,20,6,91,14303,"Pave",1,"IR1","Lvl",1,"Corner","Gtl","NoRidge","Norm","Norm","1Fam","1Story",8,5,1994,1994,"Hip","CompShg",7,7,2,554,"Gd","TA","PConc",2,3,1,1,1314,6,0,672,1986,"GasA","Ex","Y",1,1987,1045,384,1987,1,0,2,0,2,1,2,7,1,1,3,2,1994,1,2,691,3,3,"Y",262,36,0,0,0,0,5,5,6,0,8,2008,4,"Normal",301500
1258,30,6,56,4060,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","Edwards","Feedr","Norm","1Fam","1Story",5,8,1922,1950,"Gable","CompShg",16,16,4,96,"TA","TA","PConc",4,3,4,6,201,6,0,864,864,"GasA","Ex","Y",1,864,167,259,864,0,0,1,0,2,1,3,4,1,0,6,7,2003,4,0,0,6,6,"Y",0,96,0,0,0,0,5,5,6,0,7,2009,5,"Normal",99900
1259,80,6,59,9587,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,2005,2005,"Gable","CompShg",15,15,5,182,"Gd","TA","PConc",2,3,1,1,655,6,0,201,856,"GasA","Ex","Y",1,1166,1140,80,1166,1,0,2,0,2,1,2,5,1,0,6,2,2005,1,2,400,3,3,"Y",212,0,0,0,0,0,5,5,6,0,7,2008,5,"Normal",190000
1260,20,6,65,9750,"Pave",1,"Reg","Lvl",1,"FR2","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,8,1969,1969,"Gable","CompShg",7,7,4,126,"TA","TA","CBlock",2,3,4,2,602,5,438,14,1054,"GasA","Gd","Y",1,1054,785,80,1054,1,0,1,1,3,1,3,6,1,0,6,2,1969,3,2,460,3,3,"Y",180,0,0,0,80,0,5,5,6,0,7,2008,4,"Normal",151000
1261,60,6,81,24682,"Pave",2,"IR3","Lvl",1,"CulDSac","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",6,5,1999,1999,"Gable","CompShg",15,15,4,350,"TA","TA","PConc",2,3,4,6,975,6,0,841,841,"GasA","Ex","Y",1,892,783,473,1675,0,0,2,1,3,1,3,7,1,1,3,4,1999,1,2,502,3,3,"Y",0,103,0,0,0,0,5,5,6,0,6,2009,4,"Normal",181000
1262,20,6,80,9600,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1956,1956,"Hip","CompShg",9,9,4,300,"TA","TA","CBlock",3,3,4,4,504,6,0,546,1050,"GasA","Gd","Y",1,1050,568,362,1050,0,0,1,0,2,1,3,5,1,0,6,2,1956,3,1,338,3,3,"Y",0,0,0,0,0,0,5,5,6,0,6,2009,4,"Normal",128900
1263,50,6,85,11250,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","ClearCr","Norm","Norm","1Fam","1.5Fin",4,5,1957,1989,"Gable","CompShg",16,16,4,20,"TA","TA","CBlock",3,3,2,6,365,6,0,1104,1104,"GasA","Ex","Y",2,1104,684,528,1788,1,0,1,0,5,1,3,8,3,2,3,2,1957,3,1,304,3,3,"Y",120,0,0,0,0,0,5,5,6,0,11,2009,4,"Normal",161500
1264,70,6,60,13515,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","BrkSide","Norm","Norm","1Fam","2Story",6,6,1919,1950,"Gambrel","CompShg",16,16,4,651,"TA","TA","PConc",3,3,4,6,528,6,0,764,764,"GasA","Ex","Y",2,1060,764,572,1824,0,0,1,0,3,1,3,8,1,1,2,6,1940,3,2,520,3,3,"N",0,0,126,0,0,0,5,1,6,0,7,2007,5,"Normal",180500
1265,120,5,34,4060,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","TwnhsE","1Story",6,5,1998,1999,"Gable","CompShg",9,9,4,266,"Gd","TA","PConc",2,3,4,1,266,6,0,1139,1405,"GasA","Ex","Y",1,1337,884,108,1337,1,0,2,0,2,1,2,5,1,0,6,2,1998,1,2,511,3,3,"Y",144,68,0,0,0,0,5,5,6,0,8,2008,5,"Abnorml",181000
1266,160,3,35,3735,"Pave",2,"Reg","Lvl",1,"FR3","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,1999,1999,"Hip","CompShg",9,9,2,218,"Gd","TA","PConc",2,3,4,1,450,6,0,241,691,"GasA","Ex","Y",1,713,739,80,1452,1,0,2,1,3,1,2,6,1,0,6,6,1999,3,2,506,3,3,"Y",0,34,0,0,0,0,5,5,6,0,3,2006,5,"Normal",183900
1267,190,8,60,10120,"Pave",2,"IR1","Bnk",1,"Inside","Gtl","OldTown","Feedr","Norm","2fmCon","2.5Unf",7,4,1910,1950,"Hip","CompShg",16,16,4,76,"Fa","TA","CBlock",3,3,4,6,1383,6,0,925,925,"GasA","TA","N",3,964,925,392,1889,0,0,1,1,4,2,3,9,1,1,2,6,1960,3,1,308,3,3,"N",0,0,264,0,0,0,5,2,6,0,1,2007,4,"Normal",122000
1268,20,6,89,13214,"Pave",1,"IR1","HLS",1,"Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",9,5,2008,2009,"Hip","CompShg",14,9,4,366,"Ex","TA","PConc",1,3,1,6,692,6,0,2002,2002,"GasA","Ex","Y",1,2018,744,481,2018,0,0,2,0,3,1,1,10,1,1,2,2,2009,1,3,746,3,3,"Y",144,76,0,0,0,0,5,5,6,0,5,2010,4,"Normal",378500
1269,50,6,100,14100,"Pave",1,"IR1","Lvl",1,"Inside","Mod","Crawfor","Norm","Norm","1Fam","1.5Fin",8,9,1935,1997,"Gable","CompShg",14,14,2,632,"TA","Gd","CBlock",3,3,3,4,192,6,0,536,728,"GasA","Ex","Y",1,1968,1479,232,3447,0,0,3,1,4,1,2,11,1,2,2,4,1982,3,3,1014,3,3,"Y",314,12,0,0,0,0,5,3,6,0,5,2008,4,"Normal",381000
1270,50,6,78,11344,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Feedr","Norm","1Fam","1.5Fin",5,5,1958,1958,"Gable","CompShg",9,9,2,180,"TA","TA","CBlock",3,3,4,3,460,6,0,414,874,"GasW","TA","Y",2,874,650,479,1524,0,0,1,1,3,1,3,7,1,0,6,2,1958,3,1,315,3,3,"Y",0,0,0,0,0,0,5,3,6,0,7,2007,5,"Normal",144000
1271,40,6,60,23595,"Pave",1,"Reg","Low",1,"Inside","Sev","ClearCr","Norm","Norm","1Fam","1Story",7,6,1979,1979,"Shed","WdShake",11,11,4,196,"Gd","TA","PConc",2,3,1,1,1258,6,0,74,1332,"GasA","TA","Y",1,1332,192,528,1524,2,0,0,1,3,1,2,4,1,1,3,2,1979,1,2,586,3,3,"Y",268,0,0,0,0,0,5,5,6,0,4,2010,7,"Normal",260000
1272,20,6,80,9156,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","NWAmes","PosN","Norm","1Fam","1Story",6,7,1968,1968,"Hip","CompShg",4,4,4,970,"TA","TA","CBlock",3,3,4,6,445,6,0,1489,1489,"GasA","Gd","Y",1,1489,929,80,1489,0,0,2,0,3,1,2,7,1,1,2,2,1968,2,2,462,3,3,"Y",0,0,0,0,0,0,5,5,6,0,8,2009,5,"Normal",185750
1273,20,6,64,13526,"Pave",1,"IR1","Lvl",1,"CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,6,1965,1965,"Hip","CompShg",7,11,2,114,"TA","TA","CBlock",3,3,4,3,560,5,375,370,935,"GasA","TA","Y",1,935,1036,1064,935,1,0,1,0,3,1,3,5,1,0,6,2,1965,3,1,288,3,3,"Y",180,0,0,0,0,0,5,2,6,0,11,2006,2,"Normal",137000
