"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
2481,20,6,70,11677,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,4,1966,1966,"Gable","CompShg",7,7,2,442,"TA","TA","CBlock",3,3,2,4,249,3,761,30,1040,"GasA","TA","Y",1,1040,936,232,1040,1,0,1,0,3,1,3,6,1,0,6,2,1966,2,1,264,3,3,"Y",0,90,0,0,0,0,5,2,6,0,2,2007,5,"Normal",123000
2482,190,6,70,8425,"Pave",1,"Reg","Lvl",1,"FR3","Gtl","Sawyer","Feedr","Norm","2fmCon","1Story",5,6,1971,1990,"Gable","CompShg",7,7,4,212,"TA","TA","CBlock",2,3,2,1,748,6,0,20,768,"GasA","Gd","Y",1,868,564,80,868,1,0,1,0,2,1,3,6,1,0,6,6,1989,3,2,576,3,3,"Y",138,0,0,0,0,0,5,1,6,0,5,2007,4,"Normal",119900
2483,20,6,86,8665,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1968,1968,"Gable","CompShg",7,7,2,89,"TA","TA","CBlock",3,3,3,4,168,3,288,420,876,"GasA","TA","Y",1,897,1081,397,897,0,0,1,0,3,1,3,5,1,0,6,2,1968,2,1,264,3,3,"Y",0,0,0,0,0,0,5,5,6,0,1,2007,4,"Normal",115000
2484,20,6,75,8398,"Pave",2,"IR1","Lvl",1,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1967,1967,"Gable","CompShg",9,9,2,323,"TA","Gd","CBlock",3,3,4,5,114,3,529,300,943,"GasA","TA","Y",1,943,602,80,943,1,0,1,0,2,1,3,5,1,0,6,6,1972,3,2,528,3,3,"Y",132,0,0,0,0,0,5,5,6,0,6,2007,5,"Normal",134500
2485,20,6,84,8169,"Pave",2,"Reg","Lvl",1,"Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,7,1966,1966,"Gable","CompShg",11,11,4,451,"TA","Gd","CBlock",3,3,4,4,216,2,435,261,912,"GasA","Ex","Y",1,912,228,528,912,1,0,1,0,3,1,2,6,1,0,6,6,1966,3,1,315,3,3,"Y",204,0,0,0,0,0,5,2,6,0,7,2007,4,"Normal",129000
2486,20,6,81,14175,"Pave",2,"Reg","Bnk",1,"Inside","Mod","Sawyer","PosA","Norm","1Fam","1Story",5,5,1956,1998,"Hip","CompShg",4,4,4,233,"TA","TA","CBlock",3,3,4,4,386,2,522,332,1240,"GasA","Gd","Y",1,1375,793,479,1375,1,0,1,0,3,1,3,6,1,1,2,2,1956,3,1,323,3,3,"Y",0,0,0,0,0,0,5,5,6,0,12,2007,5,"Normal",187000
2487,60,6,99,16779,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Sawyer","Feedr","Norm","1Fam","2Story",5,4,1920,1996,"Gable","CompShg",16,16,2,356,"TA","Fa","CBlock",2,3,4,3,267,6,0,404,671,"GasA","Fa","Y",1,1567,1087,205,2654,0,0,3,0,4,1,3,11,4,1,2,2,1946,3,2,638,3,3,"Y",128,570,0,0,0,0,5,5,4,500,5,2007,4,"Normal",158000
2488,50,6,70,6960,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","1.5Fin",7,8,1940,1998,"Gable","CompShg",16,16,4,726,"TA","TA","BrkTil",3,3,4,2,258,6,0,422,680,"GasA","Ex","Y",2,798,504,514,1302,0,0,1,1,2,1,2,6,1,2,2,2,1940,3,1,224,3,3,"Y",0,0,0,0,126,0,5,2,6,0,7,2007,4,"Normal",165250
2489,20,6,91,11375,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",6,5,1954,1995,"Gable","CompShg",15,15,4,525,"TA","TA","CBlock",3,3,4,4,736,6,0,231,967,"GasA","TA","Y",1,1299,728,259,1299,0,0,1,0,3,1,2,6,1,1,3,2,1954,3,2,494,3,3,"Y",81,0,280,0,0,0,5,5,6,0,10,2007,9,"Normal",150000
2490,20,6,85,13770,"Pave",2,"Reg","Lvl",1,"Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,6,1958,1998,"Gable","CompShg",11,11,2,340,"TA","TA","CBlock",3,3,3,4,190,3,873,95,1158,"GasA","TA","Y",1,1176,1005,360,1176,1,0,1,0,3,1,3,6,1,2,2,2,1958,3,1,303,3,3,"Y",0,0,0,0,0,0,5,5,6,0,10,2007,7,"Normal",137000
2491,20,6,88,9000,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",4,7,1945,1950,"Gable","CompShg",16,16,4,372,"Fa","TA","Slab",6,6,5,7,329,7,0,993,1248,"GasA","TA","N",2,998,504,108,998,0,0,1,0,3,1,3,5,3,0,6,1,1952,3,2,460,4,3,"Y",0,0,140,0,0,0,5,5,6,0,5,2007,5,"Normal",89500
2492,20,6,88,11075,"Pave",2,"Reg","Lvl",1,"Corner","Gtl","ClearCr","Norm","Norm","1Fam","1Story",6,5,1984,1984,"Hip","CompShg",16,16,2,136,"TA","TA","PConc",2,3,4,3,299,5,891,598,1190,"GasA","Ex","Y",1,1522,887,114,1522,0,0,2,0,3,1,3,7,1,1,3,2,1984,1,2,552,3,3,"Y",0,77,0,0,168,0,5,1,6,0,2,2007,4,"Normal",182000
2493,20,6,51,17541,"Pave",2,"IR1","Lvl",1,"Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,7,1948,2005,"Hip","CompShg",16,16,4,206,"TA","Gd","CBlock",3,2,3,3,300,6,0,109,409,"GasA","Ex","Y",1,1325,712,450,1325,0,0,2,0,3,1,2,6,1,1,3,6,1996,3,2,576,3,3,"Y",0,42,0,0,0,0,5,5,6,0,7,2007,2,"Normal",216000
2494,20,6,65,22692,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,5,1953,1953,"Gable","CompShg",9,9,4,272,"TA","TA","CBlock",3,3,4,4,587,6,0,486,1073,"GasA","TA","Y",1,1630,813,371,1630,0,0,2,0,3,1,3,6,4,1,3,6,1953,3,2,649,3,3,"P",0,64,0,0,0,0,5,5,6,0,3,2007,5,"Normal",130000
2495,20,6,84,17808,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Edwards","Feedr","Norm","1Fam","1Story",4,5,1946,1950,"Gable","CompShg",16,16,4,922,"TA","TA","CBlock",3,3,4,6,330,6,0,484,484,"GasA","TA","N",1,1242,717,80,1242,0,0,1,0,2,1,3,4,4,0,6,2,1946,3,1,336,3,3,"N",0,0,0,0,0,0,5,5,6,0,7,2007,4,"Normal",109900
2496,20,6,102,12671,"Pave",1,"IR1","Lvl",1,"Corner","Gtl","ClearCr","Norm","Norm","1Fam","1Story",6,7,1954,1994,"Hip","CompShg",9,9,5,300,"TA","Gd","CBlock",2,4,4,5,353,6,0,935,1288,"GasA","Ex","Y",1,2422,677,514,2422,0,0,3,0,4,1,2,6,3,2,2,2,1954,1,2,527,3,3,"Y",0,63,0,0,144,0,5,5,6,0,7,2007,4,"Normal",255000
2497,50,6,70,10512,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",6,6,1954,1954,"Gable","CompShg",16,16,4,399,"TA","TA","CBlock",3,3,4,3,491,6,0,497,988,"GasA","Ex","Y",1,988,638,53,1626,0,0,1,1,3,1,2,6,1,0,6,2,1954,3,1,332,3,3,"Y",366,0,0,0,0,0,5,5,6,0,5,2007,4,"Normal",154000
2498,20,6,60,5400,"Pave",1,"Reg","HLS",1,"Inside","Gtl","SWISU","Norm","Norm","1Fam","1Story",5,5,1958,1958,"Gable","CompShg",9,9,4,82,"TA","TA","CBlock",3,3,4,4,453,6,0,411,864,"GasA","TA","Y",1,864,941,80,864,0,1,1,0,3,1,3,6,1,0,6,2,1958,3,1,399,3,3,"Y",0,0,0,0,0,0,5,5,6,0,5,2007,4,"Normal",118000
2499,30,6,79,11515,"Pave",2,"IR1","Lvl",1,"CulDSac","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,1958,1994,"Gable","CompShg",7,7,4,76,"TA","TA","Slab",6,6,5,7,734,7,0,658,384,"GasA","TA","N",1,943,928,515,943,0,0,1,0,3,1,2,5,3,0,6,6,1958,3,1,308,3,3,"N",0,0,60,0,0,0,5,5,6,0,8,2007,4,"Normal",80000
2500,120,6,39,3869,"Pave",1,"Reg","Lvl",1,"Inside","Mod","Edwards","Norm","Norm","TwnhsE","1Story",5,6,1984,1984,"Gable","CompShg",16,16,2,149,"Gd","Ex","CBlock",3,3,4,5,283,1,755,378,1038,"GasA","Gd","Y",1,1038,1215,53,1038,0,0,2,0,2,1,3,5,1,0,6,2,1984,2,1,264,3,3,"Y",0,105,0,0,0,0,5,5,6,0,7,2007,9,"Normal",130000
2501,20,6,58,9280,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,6,1951,1951,"Gable","CompShg",16,16,4,571,"TA","TA","CBlock",4,3,4,2,557,6,0,785,1342,"GasA","Ex","Y",1,1342,816,390,1342,1,0,1,0,4,1,3,7,1,0,6,6,1951,3,1,256,3,3,"Y",0,0,0,0,0,0,5,5,6,0,4,2007,4,"Normal",125000
2502,50,6,60,11100,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,6,1951,1994,"Gable","CompShg",16,16,4,351,"TA","TA","PConc",3,3,3,5,1080,6,0,456,1080,"GasA","TA","N",1,1080,400,436,1480,1,0,1,0,4,1,3,7,1,1,2,2,1951,3,1,253,3,3,"Y",0,0,68,0,0,0,5,5,6,0,7,2007,5,"Normal",136500
2503,50,6,50,7550,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",4,5,1920,1950,"Gambrel","CompShg",9,9,4,110,"Fa","Fa","BrkTil",3,4,4,6,1172,6,0,951,951,"GasW","Fa","N",1,986,376,450,1362,0,0,2,0,4,1,3,7,1,0,6,6,1920,3,1,280,4,3,"P",0,0,0,0,0,0,5,2,6,0,3,2007,4,"Normal",96000
2504,50,6,104,23920,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","SawyerW","Feedr","Norm","1Fam","1.5Fin",6,5,1984,1984,"Gable","CompShg",16,16,4,268,"TA","TA","CBlock",3,3,4,6,531,6,0,1105,1105,"GasA","Ex","Y",1,1105,717,360,1822,0,0,2,0,4,1,2,7,3,1,5,2,1984,3,2,515,3,3,"P",0,195,1012,0,0,444,5,5,6,0,4,2007,5,"Normal",228500
2505,60,6,75,9317,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,1994,2001,"Gable","CompShg",15,15,4,206,"Gd","Gd","PConc",2,2,4,1,497,6,0,282,779,"GasA","Ex","Y",1,1029,929,80,1958,1,0,2,1,3,1,2,7,1,1,3,2,1994,2,2,499,3,3,"Y",202,93,0,0,0,0,5,5,6,0,7,2007,2,"Normal",220000
2506,20,6,71,9178,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg",15,15,5,306,"Gd","TA","PConc",2,3,2,6,685,6,0,1643,1643,"GasA","Ex","Y",1,1651,893,312,1651,0,0,2,0,3,1,2,7,1,1,2,2,2007,1,3,870,3,3,"Y",204,64,0,0,0,0,5,5,6,0,9,2007,4,"Partial",250000
2507,20,6,93,10481,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2006,2007,"Hip","CompShg",6,9,4,200,"Gd","TA","PConc",2,3,2,6,104,6,0,2140,2140,"GasA","Ex","Y",1,2140,581,450,2140,0,0,2,1,3,1,2,8,1,0,6,2,2006,1,3,894,3,3,"Y",136,32,0,0,0,0,5,5,6,0,6,2007,4,"Partial",360000
2508,20,6,66,10235,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg",15,15,5,306,"Gd","TA","PConc",2,3,2,6,705,6,0,1643,1643,"GasA","Ex","Y",1,1651,1836,390,1651,0,0,2,0,3,1,2,7,1,1,2,2,2007,2,3,870,3,3,"Y",192,64,0,0,0,0,5,5,6,0,9,2007,4,"Partial",246500
2509,20,6,75,11750,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2006,"Gable","CompShg",15,15,2,204,"Gd","TA","PConc",2,3,3,1,20,6,0,1526,1546,"GasA","Ex","Y",1,1546,839,420,1546,0,0,2,0,3,1,2,7,1,0,6,2,2005,2,3,796,3,3,"Y",144,42,0,0,0,0,5,5,6,0,6,2007,5,"Normal",217000
2510,20,6,73,8760,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Gable","CompShg",15,15,2,132,"Gd","TA","PConc",2,3,4,1,36,6,0,1453,1489,"GasA","Ex","Y",1,1500,1087,80,1500,0,0,2,0,3,1,2,7,1,1,2,2,2005,2,2,674,3,3,"Y",144,38,0,0,0,0,5,5,6,0,6,2007,4,"Normal",212999
2511,20,6,64,7242,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2006,"Gable","CompShg",15,15,4,227,"Gd","TA","PConc",2,3,4,6,767,6,0,1270,1270,"GasA","Ex","Y",1,1270,568,80,1270,0,0,2,0,2,1,2,6,1,0,6,2,2005,2,2,524,3,3,"Y",0,96,0,0,0,0,5,5,6,0,7,2007,5,"Normal",175900
2512,60,6,78,9316,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2005,2006,"Gable","CompShg",15,15,4,200,"Gd","TA","PConc",2,3,1,6,575,6,0,879,879,"GasA","Ex","Y",1,879,916,479,1795,0,0,2,1,3,1,2,7,1,0,6,2,2005,2,2,578,3,3,"Y",164,111,0,0,0,0,5,5,6,0,10,2007,10,"Normal",191000
2513,60,6,96,8883,"Pave",2,"IR1","Lvl",1,"Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,1988,1988,"Gable","CompShg",7,7,2,360,"Gd","TA","PConc",2,3,4,1,608,5,321,35,929,"GasA","Ex","Y",1,946,927,362,1873,1,0,2,1,3,1,2,7,1,1,3,2,1988,2,2,619,3,3,"Y",108,48,0,0,144,0,5,1,6,0,5,2007,4,"Normal",207000
2514,20,6,155,20064,"Pave",1,"IR1","Low",1,"Inside","Sev","ClearCr","Norm","Norm","1Fam","1Story",8,6,1976,1976,"Shed","WdShngl",16,16,4,113,"Gd","TA","CBlock",2,2,1,5,51,1,915,821,966,"GasA","Ex","Y",1,1743,546,144,1743,2,0,0,1,3,1,2,5,1,2,4,2,1976,1,2,529,3,3,"Y",646,0,0,0,0,0,5,5,6,0,5,2007,7,"Normal",279000
2515,20,6,52,14217,"Pave",1,"IR2","Lvl",1,"CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,5,1994,1994,"Gable","CompShg",15,15,4,151,"TA","TA","PConc",2,3,4,2,550,6,0,472,1022,"GasA","Gd","Y",1,1022,878,514,1022,0,1,1,0,3,1,3,6,1,0,6,6,1995,3,2,747,3,3,"Y",0,0,0,0,0,0,5,5,6,0,8,2007,4,"Normal",139500
2516,60,6,57,10021,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,6,1997,2006,"Gable","CompShg",15,15,4,300,"TA","Gd","PConc",2,3,4,1,539,6,0,96,635,"GasA","Ex","Y",1,646,662,232,1308,1,0,2,1,3,1,2,6,1,0,6,2,1997,2,2,497,3,3,"Y",142,54,0,0,0,0,5,5,6,0,5,2007,5,"Normal",175000
2517,20,6,60,8428,"Pave",2,"IR2","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,7,1994,1994,"Gable","CompShg",15,15,4,114,"TA","Gd","PConc",2,2,4,1,420,6,0,570,990,"GasA","Ex","Y",1,990,899,53,990,1,0,1,0,3,1,3,5,1,0,6,6,1995,3,1,384,3,3,"Y",256,0,0,0,0,0,5,5,6,0,7,2007,5,"Normal",146000
2518,20,6,70,16561,"Pave",2,"IR2","Low",1,"Inside","Mod","CollgCr","Norm","Norm","1Fam","1Story",5,5,1996,1996,"Gable","CompShg",15,15,4,310,"TA","TA","PConc",2,3,4,2,549,6,0,548,1097,"GasA","Ex","Y",1,1097,349,515,1097,1,0,1,1,3,1,3,6,1,0,6,2,1996,3,1,242,3,3,"Y",306,0,0,0,0,0,5,1,6,0,7,2007,4,"Normal",147900
2519,60,6,47,10820,"Pave",1,"IR2","Lvl",1,"CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1999,1999,"Gable","CompShg",15,15,4,378,"Gd","TA","PConc",2,3,1,1,342,6,0,646,988,"GasA","Ex","Y",1,988,885,114,1873,0,0,2,1,3,1,2,7,1,1,3,2,1999,2,2,597,3,3,"Y",202,123,0,0,0,0,5,5,6,0,3,2007,4,"Normal",235500
2520,60,6,43,12352,"Pave",1,"IR2","Lvl",1,"CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1998,1999,"Gable","CompShg",15,15,2,290,"Gd","TA","PConc",2,3,4,1,638,6,0,215,853,"GasA","Ex","Y",1,853,900,259,1753,1,0,2,1,3,1,3,7,1,1,4,2,1998,2,2,534,3,3,"Y",0,74,0,0,0,0,5,5,6,0,3,2007,9,"Normal",217000
2521,60,6,68,9543,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2001,2001,"Gable","CompShg",15,15,4,89,"Gd","TA","PConc",2,3,4,6,698,6,0,845,845,"GasA","Ex","Y",1,845,845,384,1690,0,0,2,1,3,1,2,7,1,0,6,2,2001,2,2,517,3,3,"Y",0,103,0,0,0,0,5,5,6,0,2,2007,4,"Normal",190550
2522,60,6,60,8826,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2000,2000,"Gable","CompShg",15,15,2,144,"Gd","TA","PConc",2,3,4,1,841,6,0,144,985,"GasA","Ex","Y",1,985,857,156,1842,1,0,2,1,3,1,2,7,1,1,3,2,2000,1,2,486,3,3,"Y",193,96,0,0,0,0,5,5,6,0,7,2007,4,"Normal",217500
2523,20,6,97,11800,"Pave",2,"IR1","Bnk",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,5,1974,1974,"Gable","CompShg",7,7,4,206,"TA","TA","CBlock",2,3,2,3,663,6,0,201,864,"GasA","TA","Y",1,894,939,120,894,0,0,1,0,3,1,3,5,1,0,6,2,1974,3,2,440,3,3,"Y",0,0,0,0,0,0,5,5,6,0,8,2007,5,"Family",131000
2524,80,6,59,8660,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","SLvl",5,5,1976,1976,"Gable","CompShg",15,15,2,113,"TA","Gd","CBlock",2,3,2,1,502,6,0,513,1015,"GasA","TA","Y",1,1025,482,1064,1025,0,0,2,0,3,1,3,6,1,1,4,6,1979,3,2,370,3,3,"Y",127,0,0,0,0,0,5,5,6,0,7,2007,5,"Normal",153500
2525,80,6,72,9720,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","SLvl",5,7,1977,1977,"Gable","CompShg",11,15,2,51,"TA","TA","CBlock",3,6,2,2,755,6,0,240,995,"GasA","TA","Y",1,1009,886,390,1009,0,0,2,0,3,1,3,6,1,1,4,6,1977,3,2,576,3,3,"Y",0,0,0,0,0,0,5,2,6,0,6,2007,4,"Normal",160000
2526,20,6,45,8982,"Pave",1,"IR1","Lvl",1,"CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,5,1977,1977,"Gable","CompShg",6,15,4,44,"TA","TA","CBlock",2,3,2,2,539,6,0,501,1040,"GasA","TA","Y",1,1040,517,397,1040,0,0,1,1,3,1,3,5,1,0,6,6,1977,3,2,748,3,3,"Y",0,0,0,0,0,0,5,2,6,0,1,2007,9,"Normal",134900
2527,20,6,39,16300,"Pave",1,"IR1","Lvl",1,"CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,4,1977,1977,"Gable","CompShg",7,7,4,170,"TA","TA","CBlock",2,3,2,4,60,3,417,399,876,"GasA","TA","Y",1,907,698,53,907,1,0,1,0,3,1,3,5,1,0,6,2,1977,2,1,308,3,3,"Y",0,0,0,0,0,0,5,2,6,0,1,2007,5,"Normal",130000
2528,20,6,75,9675,"Pave",2,"Reg","Lvl",1,"Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,6,1975,1975,"Hip","CompShg",7,7,4,82,"TA","TA","CBlock",3,3,4,3,330,4,432,102,864,"GasA","TA","Y",1,879,808,156,879,0,0,1,0,3,1,3,5,1,0,6,2,1975,3,2,440,3,3,"Y",0,80,0,0,0,0,5,5,6,0,9,2007,6,"Normal",120000
2529,20,6,60,7200,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,5,1972,2000,"Gable","CompShg",15,15,4,650,"TA","TA","CBlock",3,3,4,2,671,6,0,193,864,"GasA","Gd","Y",1,864,504,140,864,1,0,1,0,3,1,1,5,1,0,6,6,1977,1,2,576,2,1,"Y",155,0,0,0,0,0,5,5,6,0,9,2007,4,"Normal",127000
2530,20,6,60,7200,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",4,8,1972,2006,"Gable","CompShg",11,11,4,82,"TA","Gd","CBlock",3,3,4,4,385,6,0,1094,385,"GasA","Gd","Y",1,875,886,232,875,0,0,1,0,3,1,2,5,1,0,6,6,1975,3,2,728,3,3,"Y",352,0,0,0,0,0,5,5,6,0,10,2007,2,"Normal",117000
2531,20,6,58,11354,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2000,2000,"Gable","CompShg",15,15,4,945,"Gd","TA","PConc",3,3,1,1,1412,6,0,261,1673,"GasA","Ex","Y",1,1673,499,514,1673,1,0,2,0,3,1,2,7,1,1,3,2,2000,2,2,583,3,3,"Y",306,113,0,0,116,0,5,5,6,0,1,2007,5,"Normal",270000
2532,60,6,70,8749,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg",15,15,4,302,"Gd","TA","PConc",2,3,4,1,654,6,0,325,979,"GasA","Ex","Y",1,992,940,205,1932,1,0,2,1,3,1,2,7,1,1,2,2,2003,2,2,610,3,3,"Y",0,120,0,0,0,0,5,5,6,0,6,2007,9,"Normal",213000
2533,60,6,65,8158,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg",15,15,2,214,"Gd","TA","PConc",2,3,4,6,996,6,0,860,860,"GasA","Ex","Y",1,860,869,479,1729,0,0,2,1,3,1,2,7,1,0,6,2,2002,1,2,542,3,3,"Y",386,63,0,0,0,0,5,5,6,0,8,2007,4,"Normal",200000
2534,20,6,73,11927,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,1994,1995,"Hip","CompShg",7,7,2,519,"Gd","TA","PConc",2,3,1,3,408,1,465,683,1556,"GasA","Ex","Y",1,1592,1216,436,1592,0,0,2,0,3,1,2,7,1,1,3,2,1994,1,2,484,3,3,"Y",120,35,0,0,0,0,5,5,6,0,6,2007,4,"Normal",228000
2535,60,6,102,12728,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2001,2001,"Gable","CompShg",15,15,2,256,"Gd","TA","PConc",2,3,3,1,1198,6,0,333,1531,"GasA","Ex","Y",1,1531,908,392,2439,1,0,2,1,4,1,2,7,1,1,3,2,2001,1,2,560,3,3,"Y",184,121,0,0,0,0,5,5,6,0,1,2007,5,"Normal",275000
2536,60,6,63,15295,"Pave",1,"IR3","Lvl",1,"Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1996,2002,"Gable","CompShg",15,15,2,254,"Gd","TA","PConc",2,3,3,1,762,6,0,98,860,"GasA","Ex","Y",1,1212,780,360,1992,1,0,2,1,3,1,2,7,3,2,3,2,1996,2,2,608,3,3,"Y",225,32,0,0,0,0,5,5,6,0,6,2007,7,"Normal",211000
2537,20,6,73,17227,"Pave",1,"IR2","Lvl",1,"CulDSac","Mod","CollgCr","Norm","Norm","1Fam","1Story",8,5,1999,2000,"Gable","CompShg",15,15,2,158,"Gd","TA","PConc",2,3,1,1,915,6,0,426,1341,"GasA","Ex","Y",1,1341,720,572,1341,1,0,1,1,1,1,2,5,1,1,3,2,1999,2,2,482,3,3,"Y",240,84,0,0,0,0,5,5,6,0,1,2007,6,"Normal",246900
2538,60,6,70,8145,"Pave",2,"IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2007,2007,"Gable","CompShg",15,15,4,481,"Gd","TA","PConc",2,3,4,6,384,6,0,738,738,"GasA","Ex","Y",1,738,738,512,1476,0,0,2,1,3,1,2,7,1,0,6,2,2007,2,2,552,3,3,"Y",0,35,0,0,0,0,5,5,6,0,6,2007,4,"Partial",179400
2539,20,6,65,8769,"Pave",1,"Reg","Lvl",1,"FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2005,"Gable","CompShg",15,15,4,22,"Gd","TA","PConc",2,3,2,1,709,6,0,460,1169,"GasA","Ex","Y",1,1190,1103,156,1190,1,0,2,0,2,1,2,5,1,0,6,2,2005,2,2,578,3,3,"Y",100,41,0,0,0,0,5,5,6,0,10,2007,4,"Normal",173500
2540,20,6,64,8334,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",6,5,2006,2007,"Gable","CompShg",15,15,4,320,"Gd","TA","PConc",2,3,4,6,975,6,0,1330,1330,"GasA","Ex","Y",1,1330,468,436,1330,0,0,2,0,3,1,2,6,1,1,2,2,2006,1,2,437,3,3,"Y",0,23,0,0,0,0,5,5,6,0,7,2007,4,"Partial",167840
