"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
2712,60,6,105,11025,"Pave",1,"Reg","HLS",1,"Inside","Mod","NoRidge","Norm","Norm","1Fam","2Story",8,5,1992,1993,"Gable","CompShg",7,8,2,692,"Gd","TA","PConc",1,3,1,1,1118,6,0,216,1334,"GasA","Ex","Y",1,1520,1306,232,2826,1,0,2,1,3,1,2,9,1,3,3,2,1992,2,3,888,3,3,"Y",177,208,186,0,0,0,5,5,6,0,10,2006,4,"Normal",334000
2713,120,3,34,3628,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",7,5,2004,2004,"Gable","CompShg",9,9,4,32,"Gd","TA","PConc",2,3,4,6,374,6,0,1143,1143,"GasA","Ex","Y",1,1143,728,360,1143,0,0,1,1,1,1,2,5,1,1,2,2,2004,2,2,588,3,3,"Y",0,191,0,0,0,0,5,5,6,0,5,2006,4,"Normal",176400
2714,160,3,24,2544,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",7,5,2005,2005,"Gable","CompShg",9,9,4,36,"Gd","TA","PConc",2,3,4,6,583,6,0,600,600,"GasA","Ex","Y",1,520,623,80,1223,0,0,2,1,2,1,2,4,1,0,6,6,2005,2,2,480,3,3,"Y",0,166,0,0,0,0,5,5,6,0,7,2006,10,"Normal",149900
2715,160,3,80,2998,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,2000,2000,"Gable","CompShg",9,9,2,513,"Gd","TA","PConc",2,3,4,1,353,6,0,403,756,"GasA","Ex","Y",1,768,756,144,1524,0,0,2,1,2,1,2,4,1,0,6,6,2000,3,2,440,3,3,"Y",0,32,0,0,0,0,5,5,6,0,6,2006,4,"Normal",166000
2716,160,3,100,4447,"Pave",1,"IR1","Lvl",1,"FR2","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2003,2003,"Gable","CompShg",15,15,4,144,"Gd","TA","PConc",2,3,4,6,1196,6,0,530,530,"GasA","Ex","Y",1,530,550,205,1080,0,0,2,1,2,1,2,4,1,0,6,2,2003,2,2,496,3,3,"Y",0,50,0,0,0,0,5,5,6,0,7,2006,4,"Normal",139000
2717,60,3,114,8314,"Pave",2,"IR1","Lvl",1,"Corner","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,1997,1998,"Hip","CompShg",16,16,4,98,"Gd","TA","PConc",2,3,4,6,1218,6,0,569,569,"GasA","Ex","Y",1,854,840,53,1694,0,0,2,1,3,1,2,6,1,1,3,4,1997,3,1,434,3,3,"Y",0,382,0,0,110,0,5,1,6,0,11,2006,4,"Normal",200000
2718,20,3,60,7180,"Pave",2,"IR1","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2001,2002,"Gable","CompShg",6,15,4,226,"Gd","TA","PConc",2,3,4,6,1023,6,0,1568,1568,"GasA","Ex","Y",1,1568,1185,450,1568,0,0,2,0,3,1,2,6,1,1,3,2,2001,2,2,564,3,3,"Y",0,266,0,0,0,0,5,5,6,0,9,2006,4,"Normal",221000
2719,190,6,79,13110,"Pave",1,"IR1","Lvl",1,"Corner","Gtl","NWAmes","RRAn","Feedr","2fmCon","1Story",5,6,1972,1972,"Gable","CompShg",11,11,2,144,"TA","TA","CBlock",2,3,4,1,962,6,0,191,1153,"GasA","Ex","Y",1,1193,691,572,1193,1,0,2,0,2,1,3,6,1,0,6,2,1972,1,2,501,3,3,"Y",140,153,0,0,0,0,5,2,6,0,7,2006,5,"Normal",146500
2720,20,6,78,10140,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NWAmes","RRAn","Norm","1Fam","1Story",7,6,1967,1967,"Hip","CompShg",7,7,2,264,"TA","TA","CBlock",3,3,4,3,553,5,68,713,1334,"GasA","Gd","Y",1,1334,729,473,1334,1,0,2,0,3,1,3,7,1,0,6,2,1967,2,2,477,3,3,"Y",0,20,35,0,264,0,5,5,6,0,4,2006,5,"Normal",164500
2721,20,6,80,9600,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","NAmes","Feedr","Norm","1Fam","1Story",5,5,1968,1968,"Gable","CompShg",9,9,4,136,"TA","TA","CBlock",3,3,4,2,758,6,0,293,1051,"GasA","Gd","Y",1,1051,620,436,1051,1,0,1,0,3,1,3,6,1,0,6,2,1968,2,2,504,3,3,"Y",0,0,0,0,0,0,5,5,6,0,7,2006,4,"Normal",142000
2722,60,6,72,8640,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Feedr","Norm","1Fam","2Story",5,5,1968,1968,"Gable","CompShg",7,7,2,300,"TA","TA","CBlock",2,4,3,2,361,4,483,56,900,"GasA","Ex","Y",1,884,886,371,1770,1,0,1,1,4,1,3,7,1,0,6,2,1968,2,2,530,3,3,"Y",0,60,0,0,270,0,5,5,4,455,6,2006,4,"Normal",155000
2723,20,6,78,9360,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Feedr","Norm","1Fam","1Story",6,7,1968,2004,"Hip","CompShg",7,7,2,203,"TA","TA","CBlock",3,3,2,2,760,6,0,216,976,"GasA","TA","Y",1,976,1347,80,976,1,0,1,0,2,1,2,4,1,1,4,2,1968,2,2,504,3,3,"Y",94,0,0,0,0,0,5,5,6,0,8,2006,4,"Abnorml",157500
2724,85,6,70,8400,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Feedr","Norm","1Fam","SFoyer",5,6,1968,1968,"Gable","CompShg",7,7,4,278,"TA","TA","CBlock",2,3,1,1,744,6,0,89,833,"GasA","Gd","Y",1,898,828,450,898,1,0,1,0,3,1,3,6,1,0,6,2,1968,2,1,326,3,3,"Y",143,0,0,0,0,0,5,5,6,0,8,2006,4,"Normal",140000
2725,20,6,85,9759,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1966,1966,"Gable","CompShg",11,11,4,278,"TA","TA","CBlock",3,3,4,3,799,6,0,252,1051,"GasA","TA","Y",1,1051,1101,431,1051,1,0,1,0,3,1,3,6,1,0,6,2,1966,2,1,264,3,3,"Y",182,88,0,0,0,0,5,5,6,0,3,2006,4,"Normal",124400
2726,80,6,80,9600,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,7,1967,1967,"Gable","CompShg",9,9,2,140,"TA","TA","PConc",3,3,2,2,602,4,402,137,1141,"GasA","Gd","Y",1,1141,788,53,1141,1,0,1,0,3,1,3,6,1,0,6,2,1967,3,1,568,3,3,"Y",0,78,0,0,0,0,5,5,6,0,7,2006,9,"Normal",158000
2727,190,6,80,8800,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","RRAn","Norm","2fmCon","1Story",6,7,1965,2000,"Hip","CompShg",4,15,4,1600,"TA","Gd","PConc",3,3,3,2,901,3,252,34,1187,"GasA","Ex","Y",1,1565,766,528,1565,1,0,2,0,3,1,2,7,2,2,3,2,1965,2,1,299,3,3,"Y",200,25,211,0,0,0,5,2,4,460,6,2006,4,"Abnorml",185900
2728,20,6,59,10368,"Pave",1,"IR1","Lvl",1,"CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1964,1964,"Hip","CompShg",7,7,2,112,"TA","TA","CBlock",3,3,4,2,260,5,748,1090,1008,"GasA","Ex","Y",1,1488,620,515,1488,1,0,1,1,3,1,3,7,1,1,2,2,1964,1,2,430,3,3,"Y",154,60,0,0,0,0,5,5,6,0,4,2006,5,"Normal",167000
2729,60,6,85,9350,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",5,6,1964,1964,"Gable","CompShg",7,7,4,771,"TA","TA","CBlock",3,3,4,2,360,6,0,360,720,"GasA","Gd","Y",1,720,720,80,1440,0,0,1,1,4,1,3,7,1,1,5,2,1964,1,2,480,3,3,"Y",0,32,240,0,0,0,5,5,6,0,7,2006,4,"Normal",157500
2730,20,6,80,10800,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1960,1960,"Hip","CompShg",16,16,2,88,"TA","TA","CBlock",3,3,4,2,632,6,0,616,1248,"GasA","Ex","Y",1,1248,631,450,1248,1,0,1,0,3,1,3,6,1,0,6,2,1960,3,1,286,3,3,"Y",0,0,0,0,0,0,5,2,6,0,5,2006,4,"Normal",151500
2731,30,6,60,8550,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,8,1934,1950,"Gable","CompShg",9,9,4,302,"TA","TA","CBlock",3,3,4,3,574,6,0,242,816,"GasA","Ex","Y",1,816,876,108,816,1,0,1,0,2,1,3,4,1,1,4,2,1949,3,1,240,3,3,"Y",228,0,40,0,0,0,5,2,6,0,7,2006,4,"Normal",129800
2732,20,6,68,9724,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1947,1950,"Hip","CompShg",4,4,4,464,"TA","TA","CBlock",3,3,4,6,1571,6,0,938,938,"GasA","Ex","Y",1,1043,709,140,1043,0,0,1,0,2,1,3,5,1,1,2,6,1947,3,1,273,3,3,"Y",125,48,0,0,0,0,5,3,6,0,5,2006,4,"Normal",137000
2733,20,6,80,9600,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1961,1990,"Gable","CompShg",17,7,4,664,"TA","TA","CBlock",3,3,3,3,915,6,0,336,1251,"GasA","TA","Y",1,1433,1066,232,1433,1,0,1,0,3,1,3,7,2,1,2,2,1961,3,2,441,3,3,"Y",144,0,205,0,0,0,5,5,6,0,6,2006,5,"Normal",161000
2734,20,6,89,10858,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","NAmes","Feedr","Norm","1Fam","1Story",5,6,1952,1952,"Gable","CompShg",16,11,5,150,"TA","Gd","CBlock",3,3,3,5,40,6,0,1404,1444,"GasA","Ex","Y",1,1624,1116,234,1624,1,0,1,0,2,1,3,6,2,1,2,2,1952,2,1,240,3,3,"Y",0,40,324,0,0,0,5,2,6,0,7,2006,5,"Partial",146500
2735,20,6,80,9600,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1951,1951,"Gable","CompShg",7,7,5,144,"TA","TA","CBlock",3,3,4,2,996,6,0,60,1056,"GasA","Ex","Y",2,1216,831,473,1216,1,0,1,0,3,1,3,7,1,0,6,2,1951,2,1,280,3,3,"Y",0,0,0,0,0,0,5,5,6,0,5,2006,4,"Normal",135000
2736,60,6,79,9462,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",5,6,1949,1973,"Gable","CompShg",16,16,4,236,"TA","TA","CBlock",3,3,4,6,144,6,0,704,704,"GasA","Gd","Y",2,1024,704,120,1728,0,0,1,1,3,1,3,7,2,1,2,2,1949,3,1,234,3,3,"Y",245,60,0,0,0,0,5,2,6,0,7,2006,4,"Normal",137000
2737,20,6,82,9888,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1954,1975,"Gable","CompShg",9,9,4,481,"TA","Gd","CBlock",3,3,4,3,486,6,0,450,936,"GasA","TA","Y",2,936,595,114,936,0,0,1,0,2,1,3,5,1,0,6,2,1954,3,1,240,3,3,"Y",0,0,160,0,0,0,5,2,6,0,3,2006,4,"Normal",121000
2738,90,6,21,8917,"Pave",2,"IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,5,1967,1967,"Gable","CompShg",11,11,4,502,"TA","TA","CBlock",3,3,4,6,724,6,0,1584,1584,"GasA","TA","Y",1,1584,925,420,1584,0,0,2,0,4,2,3,8,1,0,6,6,1967,3,2,506,3,3,"Y",0,0,0,0,0,0,5,5,6,0,10,2006,4,"Normal",119000
2739,80,6,85,12700,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,5,1964,1964,"Gable","CompShg",7,7,4,196,"TA","TA","CBlock",3,3,4,2,939,6,0,307,1246,"GasA","TA","Y",1,1246,600,528,1246,1,0,1,0,3,1,3,6,1,2,2,2,1964,2,2,441,3,3,"Y",0,69,0,0,0,0,5,5,6,0,11,2006,4,"Normal",172000
2740,20,6,109,9723,"Pave",1,"IR1","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,7,1963,1963,"Hip","CompShg",9,9,2,332,"TA","TA","CBlock",3,3,4,6,380,6,0,1008,1008,"GasA","TA","Y",1,1008,465,431,1008,0,0,1,0,2,1,3,5,1,0,6,2,1963,2,2,430,3,3,"Y",0,0,0,0,0,0,5,5,6,0,10,2006,5,"Normal",135000
2741,20,6,70,8400,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","NAmes","Feedr","Norm","1Fam","1Story",5,5,1957,1957,"Gable","CompShg",4,4,4,495,"TA","TA","CBlock",4,3,3,3,623,6,0,556,1179,"GasA","Gd","Y",1,1364,671,205,1364,0,0,1,1,3,1,3,6,1,1,2,2,1957,2,1,331,3,3,"Y",0,60,0,0,0,0,5,1,6,0,3,2006,4,"Normal",132000
2742,20,6,55,9610,"Pave",2,"IR1","Lvl",1,"Corner","Gtl","NAmes","Feedr","Norm","1Fam","1Story",6,6,1958,1958,"Hip","CompShg",16,16,2,632,"TA","TA","CBlock",3,3,4,4,203,6,0,918,1121,"GasA","Ex","Y",2,1336,960,515,1336,0,0,1,1,3,1,3,7,1,1,3,2,1958,2,2,488,3,3,"Y",80,0,0,0,0,0,5,5,6,0,12,2006,4,"Normal",162000
2743,80,6,125,10000,"Pave",2,"Reg","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,6,1956,1956,"Hip","CompShg",16,16,2,272,"TA","TA","CBlock",3,3,2,3,678,4,281,99,1058,"GasA","Ex","Y",1,1370,755,156,1370,1,0,1,0,3,1,3,6,1,1,3,3,1956,2,1,300,3,3,"Y",191,0,0,0,120,0,5,2,6,0,2,2006,5,"Normal",148000
2744,20,6,72,10152,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1956,1994,"Gable","CompShg",16,16,4,196,"TA","TA","CBlock",3,3,2,3,914,6,0,210,1124,"GasA","Ex","Y",1,1124,913,420,1124,1,0,1,0,3,1,3,6,1,1,3,2,1956,1,1,353,3,3,"Y",0,211,180,0,142,0,5,5,6,0,5,2006,4,"Normal",153000
2745,20,6,70,8092,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,8,1954,2000,"Hip","CompShg",16,16,2,176,"TA","Gd","CBlock",3,3,4,2,824,6,0,226,1050,"GasA","Ex","Y",1,1050,886,205,1050,1,0,1,0,3,1,2,6,1,0,6,2,1954,2,1,286,3,3,"Y",0,0,0,0,0,0,5,5,6,0,6,2006,7,"Abnorml",156000
2746,20,6,66,12778,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1952,2003,"Gable","CompShg",9,9,4,240,"TA","TA","CBlock",3,3,4,1,658,6,0,350,1008,"GasA","Ex","Y",2,1008,728,514,1008,1,0,1,0,2,1,3,4,1,0,6,2,1952,2,1,280,3,3,"Y",0,154,0,0,0,0,5,2,6,0,1,2006,4,"Normal",139500
2747,20,6,75,10170,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1951,1951,"Hip","CompShg",16,16,2,522,"TA","TA","CBlock",3,3,4,6,455,6,0,216,216,"GasA","TA","Y",1,1575,504,80,1575,0,0,1,1,2,1,2,5,1,1,2,2,1951,3,2,400,3,3,"Y",0,0,0,0,0,0,5,5,6,0,6,2006,4,"Normal",155000
2748,80,6,55,7700,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,7,1956,1956,"Gable","CompShg",15,15,4,196,"TA","TA","CBlock",2,3,4,3,271,6,0,30,301,"GasA","Ex","Y",2,1145,1778,80,1145,0,0,1,0,3,1,3,6,3,0,6,6,1993,3,2,684,3,3,"Y",0,0,0,0,0,0,5,3,6,0,9,2006,8,"Normal",127000
2749,20,6,65,11050,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1956,1956,"Hip","CompShg",16,16,4,68,"TA","TA","CBlock",3,3,4,5,488,6,0,517,1005,"GasA","Ex","Y",1,1005,600,697,1005,0,0,1,0,2,1,3,6,1,1,3,2,1956,3,1,319,3,3,"Y",0,0,0,0,288,0,5,5,6,0,7,2006,5,"Normal",133500
2750,20,6,80,13600,"Pave",2,"Reg","Bnk",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1955,1955,"Gable","CompShg",7,7,4,287,"TA","TA","CBlock",3,3,4,4,144,3,912,1375,1056,"GasA","Gd","Y",1,1056,975,259,1056,1,0,1,1,3,1,3,6,1,0,6,2,1955,1,1,300,3,3,"Y",0,0,0,0,0,0,5,2,4,650,11,2006,4,"Normal",125000
2751,20,6,85,15428,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1951,1991,"Hip","CompShg",9,9,4,108,"TA","TA","CBlock",3,3,4,4,741,6,0,143,884,"GasA","Ex","Y",1,884,984,362,884,1,0,1,0,2,1,3,4,1,0,6,2,1951,1,1,270,3,3,"Y",0,0,0,0,195,0,5,5,6,0,6,2006,2,"Normal",142000
2752,30,6,118,21299,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",7,5,1941,1963,"Hip","WdShake",4,4,4,216,"Gd","TA","CBlock",3,3,4,6,442,6,0,929,929,"GasA","Ex","Y",1,2039,475,420,2039,1,0,1,1,3,1,3,7,2,3,2,1,1941,3,3,791,3,3,"Y",0,0,90,0,0,0,5,5,6,0,12,2006,5,"Abnorml",167000
2753,20,6,70,13300,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1956,2001,"Hip","CompShg",16,15,4,18,"TA","TA","CBlock",3,3,4,4,494,6,0,521,1015,"GasA","Gd","Y",1,1384,1032,362,1384,1,0,1,0,2,1,3,6,2,0,6,2,2001,3,2,896,3,3,"Y",75,0,0,323,0,0,5,5,4,400,6,2006,4,"Normal",159000
2754,190,6,94,22136,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","OldTown","Artery","Norm","2fmCon","1.5Fin",5,5,1925,1975,"Gable","CompShg",9,9,4,275,"TA","Fa","CBlock",3,3,3,1,1018,6,0,1153,2171,"GasA","TA","Y",1,1392,1248,515,2640,2,0,2,1,5,1,3,10,5,1,2,2,1977,2,3,1008,3,3,"N",631,48,148,0,0,0,5,5,6,0,7,2006,4,"Normal",180000
2755,50,6,50,7500,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",6,6,1947,1950,"Gable","CompShg",15,15,4,190,"TA","TA","CBlock",3,3,4,6,1159,6,0,784,784,"GasA","Ex","Y",2,900,412,205,1312,0,0,1,1,3,1,3,6,1,0,6,6,1953,3,2,649,3,3,"Y",0,28,0,0,0,0,5,5,6,0,10,2006,5,"Normal",127000
2756,30,6,60,10410,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",3,8,1930,2001,"Gable","CompShg",15,15,4,210,"TA","Gd","PConc",3,3,4,6,143,6,0,713,713,"GasA","Ex","Y",1,713,504,205,713,0,0,1,0,2,1,2,5,1,0,6,6,1936,3,1,371,4,4,"N",0,75,161,0,0,0,5,5,6,0,10,2006,5,"Normal",99800
2757,30,6,60,10914,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Artery","Norm","1Fam","1Story",3,3,1929,1950,"Hip","CompShg",16,16,4,32,"TA","Fa","CBlock",3,3,3,6,397,6,0,715,715,"GasA","Fa","N",4,715,862,205,715,0,0,1,0,2,1,3,4,1,0,6,6,1967,3,2,660,4,3,"N",0,0,75,0,112,0,5,5,6,0,8,2006,2,"Normal",68000
2758,50,6,60,7008,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",4,8,1900,1998,"Gable","CompShg",9,9,4,190,"TA","Gd","BrkTil",4,4,4,6,566,6,0,448,448,"GasA","Ex","Y",1,448,272,392,720,0,0,1,0,1,1,4,5,1,0,6,2,1900,3,1,280,4,3,"Y",0,0,70,0,0,0,5,5,6,0,3,2006,4,"Normal",86900
2759,70,6,60,7200,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",6,8,1915,1950,"Gable","CompShg",9,9,4,251,"TA","Ex","CBlock",3,3,4,4,338,6,0,325,663,"GasA","Ex","Y",1,774,821,473,1595,0,0,2,0,3,1,3,7,1,1,2,6,1974,3,2,528,3,3,"Y",49,0,231,0,0,0,5,5,6,0,4,2006,4,"Normal",155500
2760,50,6,60,10818,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",4,4,1910,1950,"Gable","CompShg",15,15,4,266,"TA","TA","BrkTil",4,3,4,6,96,6,0,1077,1077,"GasA","TA","Y",2,981,779,515,1760,0,0,1,1,4,1,3,7,1,1,3,6,1935,3,2,648,4,3,"Y",120,0,96,0,0,0,5,5,6,0,2,2006,5,"Abnorml",80000
2761,80,6,83,10184,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,5,1963,1963,"Gable","CompShg",7,7,2,379,"TA","TA","CBlock",3,3,2,2,580,6,0,503,1083,"GasA","TA","Y",1,1146,526,156,1146,0,1,1,0,3,1,3,6,1,1,2,2,1963,3,1,294,3,3,"Y",345,75,0,0,0,0,5,5,6,0,6,2006,4,"Normal",165000
2762,20,6,77,9510,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1962,1985,"Gable","CompShg",7,7,1,161,"TA","TA","CBlock",3,3,4,2,701,6,0,434,1135,"GasA","Ex","Y",1,1207,741,450,1207,0,0,1,1,3,1,3,6,1,0,6,2,1962,2,1,264,3,3,"Y",0,240,0,0,0,0,5,5,6,0,5,2006,5,"Normal",147000
2763,20,6,80,10800,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","PosA","Norm","1Fam","1Story",6,6,1961,1992,"Gable","CompShg",7,7,2,104,"TA","TA","CBlock",3,3,4,4,913,6,0,400,1313,"GasA","TA","Y",1,1773,677,436,1773,1,0,2,0,3,1,3,6,3,2,3,2,1961,2,2,418,3,3,"Y",355,98,0,0,144,0,5,5,6,0,8,2006,5,"Normal",183000
2764,20,6,86,11650,"Pave",2,"Reg","Lvl",1,"Corner","Gtl","NAmes","PosA","Norm","1Fam","1Story",7,5,1959,1959,"Hip","CompShg",11,11,1,58,"TA","TA","Slab",6,6,5,7,1564,7,0,280,1214,"GasA","Gd","Y",2,1472,768,513,1472,0,0,2,0,2,1,2,5,1,1,2,2,1959,3,2,484,3,3,"Y",0,68,0,0,227,0,5,5,6,0,6,2006,4,"Normal",157500
2765,60,6,60,18275,"Pave",2,"IR1","HLS",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",7,8,1962,1998,"Gable","CompShg",11,11,4,208,"TA","TA","CBlock",3,3,1,2,636,6,0,802,1438,"GasA","TA","Y",1,1900,548,80,2448,1,0,3,0,3,1,3,9,1,2,2,2,1962,2,2,441,3,3,"Y",520,102,0,0,0,0,5,5,6,0,9,2006,5,"Normal",277500
2766,50,6,60,12144,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",4,6,1950,1950,"Gable","CompShg",3,16,4,726,"TA","TA","CBlock",3,3,4,4,455,6,0,455,910,"GasA","Gd","Y",1,910,611,384,1521,0,0,1,1,3,1,2,6,3,0,6,6,1950,3,1,597,4,3,"Y",199,0,168,0,0,0,5,5,6,0,9,2006,4,"Normal",147500
2767,90,6,60,8544,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","Duplex","1Story",3,4,1950,1950,"Gable","CompShg",4,13,4,44,"TA","TA","Slab",6,6,5,7,1181,7,0,195,1024,"Wall","Fa","N",3,1040,886,528,1040,0,0,2,0,2,2,3,6,1,0,6,6,1950,3,2,400,3,4,"Y",0,0,0,0,0,0,5,5,6,0,12,2006,4,"Normal",81400
2768,90,6,75,8512,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,5,1960,1960,"Hip","CompShg",4,4,4,258,"TA","TA","CBlock",3,4,4,6,458,6,0,1556,1556,"GasA","TA","Y",1,1556,744,390,1556,0,0,2,0,4,2,3,8,1,0,6,7,2000,4,0,0,6,6,"Y",0,0,0,0,0,0,5,5,6,0,9,2006,4,"Normal",119000
2769,20,6,70,7000,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,4,1961,1961,"Hip","CompShg",4,4,4,194,"TA","TA","CBlock",3,3,4,1,781,6,0,369,1150,"GasA","TA","Y",1,1150,990,312,1150,0,0,1,0,3,1,3,6,1,0,6,2,1961,2,1,288,3,3,"Y",0,0,0,0,162,0,5,5,6,0,7,2006,7,"Normal",146000
2770,20,6,74,7400,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","NAmes","Artery","Norm","1Fam","1Story",7,6,1962,1962,"Gable","CompShg",16,16,4,88,"TA","TA","CBlock",3,3,4,5,809,6,0,236,1045,"GasA","Gd","Y",1,1045,631,120,1045,1,0,1,0,3,1,3,6,1,0,6,6,1962,3,2,528,3,3,"Y",0,0,0,0,0,0,5,5,6,0,3,2006,7,"Normal",120000
2771,20,6,70,7000,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Artery","Norm","1Fam","1Story",5,6,1962,1962,"Gable","CompShg",16,16,4,24,"TA","TA","CBlock",3,3,4,3,468,6,0,396,864,"GasA","Gd","Y",1,864,676,362,864,0,1,1,0,3,1,3,5,1,0,6,2,1962,3,1,336,3,3,"Y",0,0,0,0,0,0,5,3,6,0,2,2006,4,"Normal",105000
